label,DICE,DICE,HDRFDST(0.95),HDRFDST(0.95),VOLSMTY,VOLSMTY,MUTINF,MUTINF,MAHLNBS,MAHLNBS
,mean,std,mean,std,mean,std,mean,std,mean,std
0,0.0,,inf,,0.0,,0.0,,inf,
1,0.268141625,0.2579128636746126,31.96437525,14.610317644130784,0.5181288749999999,0.26830117607880116,0.019171999999999998,0.039141276919093256,2.4607609999999998,4.508874191446812
