DICE,HDRFDST(0.95),VOLSMTY,MUTINF,MAHLNBS,id
8.0,8.0,8.0,8.0,8.0,8.0
0.26814162500000005,31.96437525,0.5181288749999999,0.019172,2.4607609999999998,5.5
0.2579128636746126,14.610317644130786,0.26830117607880116,0.039141276919093256,4.508874191446813,2.449489742783178
0.0,11.874342,0.033084,0.0,0.207911,2.0
0.09560125,23.603426,0.3851575,0.000169,0.624561,3.75
0.16806100000000002,30.5642425,0.586071,0.0012915000000000001,0.9411305,5.5
0.43841949999999996,45.89640575,0.63870425,0.0112615,1.4551735,7.25
0.69076,50.119856,0.912862,0.110853,13.553906,9.0
