DICE,HDRFDST(0.95),VOLSMTY,MUTINF,MAHLNBS,id
0.0,inf,0.0,0.0,inf,1
0.053944,62.27359,0.059483,0.002794,0.797349,2
0.720454,23.345235,0.997779,0.031429,0.325618,3
0.07426,76.609399,0.144506,0.000163,1.055243,4
0.054466,54.378304,0.235294,5.4e-05,1.031685,5
0.039079,49.345719,0.054366,0.001569,1.473923,6
0.04578,81.79242,0.087268,0.000133,1.332362,7
0.832741,12.041595,0.875734,0.156922,0.065593,8
0.371303,24.186773,0.855422,0.003087,0.504118,9
