DICE,HDRFDST(0.95),VOLSMTY,MUTINF,MAHLNBS,id
8.0,8.0,8.0,8.0,8.0,8.0
0.355812,32.61356025,0.6619705,0.012337,1.917318125,5.5
0.2214436497396121,13.217118075575561,0.2405232866682856,0.02180199927922732,3.561000059863378,2.449489742783178
0.0,13.379088,0.375652,0.0,0.052445,2.0
0.231938,24.91598625,0.43639150000000004,0.000237,0.315067,3.75
0.408108,32.997378999999995,0.6707645,0.0015555,0.6308609999999999,5.5
0.422348,41.644149999999996,0.8546675,0.0109095,1.15563475,7.25
0.746116,48.476799,0.980207,0.058765,10.590095,9.0
