label,DICE,DICE,HDRFDST(0.95),HDRFDST(0.95),VOLSMTY,VOLSMTY,MUTINF,MUTINF,MAHLNBS,MAHLNBS
,mean,std,mean,std,mean,std,mean,std,mean,std
0,0.0,,inf,,0.0,,0.0,,inf,
1,0.355812,0.2214436497396121,32.61356025,13.21711807557556,0.6619705,0.2405232866682856,0.012337,0.02180199927922732,1.917318125,3.561000059863378
