label,DICE,DICE,HDRFDST(0.95),HDRFDST(0.95),VOLSMTY,VOLSMTY,MUTINF,MUTINF,MAHLNBS,MAHLNBS
,mean,std,mean,std,mean,std,mean,std,mean,std
1,0.646907,0.17741450561326713,39.934231,1.230621771919378,0.97566,0.008693170767907434,0.019091,0.008592761604978924,0.6974885,0.5373622628288108
2,0.4521945,0.2937088223811127,26.663793,11.708298124517414,0.9043535,0.12108001546291607,0.000616,0.0004893178925810908,1.3651805000000001,1.394983793458727
3,0.5565465,0.50321466215175,24.489734499999997,1.2271279573135374,0.9804405,0.0275227172441239,0.003476,0.003999395954391112,1.2661055,1.5078550062988485
4,0.568478,0.23776889781466368,23.692417499999998,0.5819835291488062,0.9805524999999999,0.024821569339991415,0.0024425000000000002,0.001332896282536642,1.0384855,0.7331672016071777
5,0.69618,0.020310935182802373,28.118012,1.6597563921401255,0.9316335,0.0010245977259393311,0.000871,2.969848480983499e-05,0.6470374999999999,0.3534423748286274
6,0.729307,0.08160153676248996,38.7902335,3.554653366189242,0.9664775,0.03915886643532986,0.0016619999999999998,0.00025597265478953036,0.499588,0.43418477685197576
7,0.7749245,0.01721451458798654,27.560783999999998,0.897969043564421,0.9305939999999999,0.062055691116931336,0.0010505,6.29325035256028e-05,0.49965550000000003,0.051725568150577134
8,0.8146305,0.15769259037919317,5.505516,4.623697703073592,0.8671875,0.18782523875267668,0.0002235,0.00013081475451951128,0.4392095,0.5391031597240921
9,0.8923095,0.004366384373826961,4.455595,2.3011630538595043,0.9501809999999999,0.05775223924662998,0.00029699999999999996,1.697056274847715e-05,0.172655,0.006700543858523714
10,0.667996,0.10215430246445818,32.832294000000005,1.7552596482207439,0.9349045,0.06930141430374993,0.0006025,6.858935777509513e-05,0.7091369999999999,0.3723709162542101
11,0.7631635,0.05075683186035163,16.224745,19.48115244614779,0.965468,0.009830198472055442,0.000399,6.222539674441616e-05,0.5262355000000001,0.050697434890731946
12,0.784155,0.0013265323215059552,2.9208095,0.968370716019697,0.9105825000000001,0.07206195917750226,0.00025,5.65685424949238e-05,0.3576495,0.039997495077817045
13,0.793776,0.005563516154375746,10.5,0.7071067811865476,0.9238824999999999,0.0446728851150225,0.0008705,0.0001788980156401966,0.252019,0.04444731805182398
14,0.647753,0.1780438306485232,39.913850499999995,0.876933323930897,0.976665,0.014869041394790755,0.019221000000000002,0.008244865068635143,0.686876,0.5457860259130862
15,0.538612,0.22500279198712186,24.856831999999997,9.501358463464578,0.848272,0.0216756512704924,0.000695,0.00037193816690412403,1.1245845,1.018071837455737
16,0.5597215,0.5079777334298227,22.677307,1.5746532625971967,0.971221,0.011607864919958353,0.00355,0.0041394030970660495,1.2303295,1.5229715350670543
17,0.6281505000000001,0.22215810140640832,22.585436,0.8922810766165552,0.9456145,0.02041487987963676,0.0024875,0.0012438008281071373,0.8091934999999999,0.6147805558738011
18,0.7383845,0.07758446313856915,26.6957465,0.8211157288375989,0.927871,0.03410941691087668,0.0011034999999999999,0.00022980970388562801,0.639805,0.4411186659482911
19,0.8122605,0.05526251627007223,34.881047499999994,0.7906054854429589,0.9511725,0.008691049447563893,0.0014315,0.00017182694782833094,0.348113,0.333430545814267
20,0.7832494999999999,0.0103513361697898,26.149696,0.6219371836061892,0.9787809999999999,0.0032017795052126314,0.0006795,3.606244584051396e-05,0.4391615,0.08621682272329452
21,0.6777755000000001,0.1165234193649499,33.2898495,1.603689188353062,0.98624,0.015624231437097917,0.000656,0.00018101933598375613,0.821275,0.4127170149751522
22,0.721624,0.036473981987164505,16.5081095,18.054490268891904,0.938811,0.01582363554939257,0.0003605,0.0001011162697096763,0.6913659999999999,0.05111392078485079
23,0.728808,0.06864026946334058,3.8643285,0.3659666501370034,0.9538295,0.05977102910691773,0.00020449999999999998,2.333452377915609e-05,0.47573,0.033639898008168814
24,0.792257,0.030067594549614336,10.737787999999998,1.8438615421169784,0.9310845,0.07442793846735239,0.0007185,0.00014354267658086916,0.3014435,0.06135353408321314
25,0.904256,0.02999971229862048,5.3376025,2.6495298162127745,0.962378,0.04482915571366475,0.001288,0.0003507249634685276,0.1506425,0.15292669067399584
26,0.89415,0.026242146863395176,3.9323815,0.2697251745768273,0.9160604999999999,0.027491604545751818,0.0014765,8.555992052357226e-05,0.166481,0.04889643391904976
27,0.9167194999999999,0.03254176117698613,3.6675440000000004,2.024412773411589,0.9787925,0.016023746768468343,0.0016885,0.0002764787514439402,0.160382,0.0839760013337144
28,0.9353095,0.0011589480143647133,5.033106,1.8263846909131713,0.9848465,0.011086727222223878,0.0008929999999999999,6.505382386916237e-05,0.08899,0.0695778930551939
29,0.11084100000000001,0.0792610133167625,23.294939499999998,3.961265221215629,0.678068,0.3073029502494241,2.9e-05,2.1213203435596424e-05,1.180507,0.731834305324641
30,0.3117585,0.4384507520628742,35.21474499999999,41.083372091627545,0.9208825,0.006861057097853044,0.0001815,0.00025667976157071675,10.022227,12.879914663973905
31,0.531635,0.06008003477029625,6.1235885,0.05773597579066242,0.8334355,0.09608944760222111,0.000249,7.071067811865477e-05,0.6495665,0.2437573851445326
32,0.448753,0.2119156596809212,26.7090255,27.189260535358816,0.9390745,0.014562864158537006,0.000397,0.0002177888886054566,1.0246355,0.7349491106957678
33,0.254188,0.21206273789140798,13.3843985,3.117009422963701,0.9139885,0.05693553091435963,0.0001675,0.00014071424945612295,1.5469845,0.6202238638753753
34,0.4402015,0.0845678497095675,20.926112,22.96074147776661,0.8672785000000001,0.020598727642745288,8.400000000000001e-05,3.818376618407356e-05,0.8034645,0.061762241802738996
35,0.32175,0.22894703361258037,42.813931499999995,2.2213766602043163,0.934526,0.0012756206332605123,0.00033699999999999995,0.00028991378028648445,1.3031535,0.8088361124755127
36,0.48381450000000004,0.09189630438978492,49.530596,5.953158860867229,0.971625,0.014354267658086905,0.0010054999999999999,0.0003019345955666559,1.0568564999999999,0.21698632240880977
37,0.4481405,0.23601880853122703,61.727450000000005,1.8557593208172252,0.938894,0.025649591380760766,0.0005705,0.0004207285348059957,1.0927974999999999,0.9216663131223252
38,0.263613,0.37280507981785865,10.1623905,9.080288396083272,0.843464,0.0023079965337928442,0.0001225,0.00017324116139070414,2.3348690000000003,2.212883600655489
39,0.2180235,0.22665671474831714,36.7256515,3.6678413628673345,0.882074,0.053007552744868375,0.00037,0.00042426406871192855,1.9205405,1.5477457282527063
40,0.5788415,0.08686736096198616,28.39009,0.07471997356798117,0.950732,0.010800348975843335,0.0005855,0.00019445436482630062,0.272957,0.045701725481648955
41,0.309881,0.25865541791735197,16.329363,6.906792764460217,0.972062,0.03290167852861003,0.000453,0.00045537676708413657,1.3233315,0.8305838886376861
42,0.620859,0.017946370106514585,10.222494999999999,0.034586006881395515,0.9333279999999999,0.08614257651127004,0.000568,0.0001371787155501902,0.317324,0.21817214048085973
43,0.4844225,0.15286163685012671,68.91826850000001,2.3546875016614286,0.9680385,0.041609698538922414,0.0007160000000000001,0.00033658282784479655,1.045509,0.7905397245123107
44,0.198547,0.19892327968339954,31.549183,2.0731875849642765,0.7020040000000001,0.37470436863212575,6.5e-05,7.353910524340095e-05,1.624819,1.2159973894708822
45,0.2647565,0.35908932958318324,13.471567499999999,0.18371129149973423,0.8574269999999999,0.03545009136800642,0.000275,0.00038183766184073564,1.8905355,1.6735782083919772
46,0.452527,0.06413175662649512,6.914605,0.6135763530254402,0.9307215,0.08491998888659848,0.00029850000000000005,2.0506096654409895e-05,0.9497165,0.003927978169491255
47,0.4455325,0.08090927922370829,48.2953495,0.34407038155077746,0.945681,0.05823731449852405,0.000146,5.65685424949238e-05,0.545903,0.09999904099540158
48,0.6384395,0.0891838427771533,28.6776825,32.18976695684535,0.8982445,0.07462451415252225,0.00040300000000000004,5.79827560572969e-05,0.495152,0.22210931103850645
49,0.231145,0.13637261381963756,15.929463,0.710237850013642,0.8656794999999999,0.1240102659641532,0.000127,7.919595949289332e-05,1.7952175000000001,0.8745602735732398
50,0.298553,0.2291450235113126,53.167874499999996,1.163707550108924,0.9377675,0.0807918994980314,0.000595,0.0005430580079512686,1.5610885,1.132969618330739
51,0.2879385,0.2417237460418401,11.09017,0.12751963691918208,0.9805645000000001,0.0075144237636695175,0.0001555,0.00014637110370561534,1.3671579999999999,1.0409771474187126
52,0.3761,0.30229380581149856,43.8800015,17.58098186972458,0.915001,0.08950981900328034,0.000926,0.0008456997102991109,1.1049215,1.1057445930414944
53,0.5190525,0.2440077009450726,13.0777805,5.379898200971138,0.9660200000000001,0.029755053352329964,0.001039,0.0006434671708797584,0.681897,0.6790897963023741
54,0.6381885,0.05140737009904316,5.2619935,2.150080497670843,0.9133935,0.04211457278068965,0.0003495,4.17193000900063e-05,0.5096845000000001,0.32851403236467697
55,0.6347205,0.06453551459855263,38.391327000000004,0.46045945062730637,0.9176314999999999,0.03529806341005126,0.001465,3.676955262170044e-05,0.645034,0.21199061299972696
56,0.631914,0.027694544191952344,15.767748,2.3992147227795173,0.9446239999999999,0.04142938630971988,0.0019320000000000001,8.626702730475867e-05,0.335803,0.2849173637706204
57,0.467119,0.07130181938772673,26.6380345,4.778100832706705,0.9087535,0.07606135513189334,0.001196,0.0003917371567773472,0.9601459999999999,0.01046235193443614
58,0.5342755,0.18018424287517482,63.881408500000006,0.575591283846887,0.970108,0.039390090352777844,0.0010535,0.000437699097554473,0.932698,0.722501910026541
59,0.34538,0.3684323314830011,61.8999125,1.3422477697178317,0.920114,0.053245140623346975,0.000715,0.0008513565645486032,2.257836,2.1518942265645866
60,0.4245945,0.31633341095195744,7.2484825,5.560486201818371,0.8490785000000001,0.11590257961106826,5.4000000000000005e-05,5.0911688245431425e-05,0.9961325000000001,0.7246069669141334
61,0.5530785,0.006078996997860724,23.1742685,28.773364987193357,0.959859,0.025153202420367823,0.00015700000000000002,4.242640687119283e-06,0.40857,0.12573631361702953
