label,DICE_median,DICE_q1,DICE_q3,HDRFDST(0.95)_median,HDRFDST(0.95)_q1,HDRFDST(0.95)_q3,VOLSMTY_median,VOLSMTY_q1,VOLSMTY_q3,MUTINF_median,MUTINF_q1,MUTINF_q3,MAHLNBS_median,MAHLNBS_q1,MAHLNBS_q3,DICE_iqr,HDRFDST(0.95)_iqr,VOLSMTY_iqr,MUTINF_iqr,MAHLNBS_iqr
15,0.45191499999999996,0.22625599999999998,0.6775739999999999,25.6798445,15.88130375,35.47838525,0.9750475000000001,0.97412125,0.97597375,0.014308,0.007158500000000001,0.0214575,2.1568855,1.10512075,3.20865025,0.4513179999999999,19.5970815,0.0018524999999999237,0.014299,2.1035294999999996
16,0.45342350000000003,0.23363275,0.67321425,25.116057,15.2966415,34.9354725,0.9855115,0.98108175,0.98994125,0.0176635,0.00885275,0.026474249999999998,1.600921,0.8165245,2.3853175,0.4395815,19.638831000000003,0.00885950000000002,0.0176215,1.5687930000000003
17,0.3967535,0.19837675,0.59513025,22.297673,16.5571635,28.038182499999998,0.9072065,0.9049072499999999,0.90950575,0.000583,0.0002915,0.0008745,2.1834355,1.18199825,3.18487275,0.3967535,11.481018999999996,0.004598500000000061,0.000583,2.0028745
18,0.478402,0.239201,0.717603,13.7576505,8.37882525,19.136475750000002,0.986516,0.9844995,0.9885325,0.0034725,0.00173625,0.00520875,2.4193715,1.22846575,3.61027725,0.478402,10.757650500000002,0.004033000000000064,0.0034725,2.3818115000000004
19,0.47947,0.2409975,0.7179425,13.108187,8.0540935,18.162280499999998,0.988086,0.9851605,0.9910114999999999,0.002156,0.0010784999999999998,0.0032335,1.8898205,0.9700997499999999,2.8095412499999997,0.47694500000000006,10.108186999999997,0.00585099999999994,0.002155,1.8394414999999997
20,0.4421105,0.22105525,0.66316575,15.3427085,9.40340525,21.282011750000002,0.9562255,0.95283925,0.95961175,0.0007415,0.00037075,0.00111225,3.797285,2.0030275,5.5915425,0.44211049999999996,11.878606500000002,0.006772499999999959,0.0007415,3.588515
21,0.470863,0.2354315,0.7062944999999999,19.968957500000002,12.27576675,27.66214825,0.9773080000000001,0.9666725,0.9879435,0.0009385,0.00046925,0.00140775,6.005643,3.0394155,8.9718705,0.4708629999999999,15.3863815,0.02127099999999993,0.0009384999999999999,5.932454999999999
22,0.471733,0.2358665,0.7075995,14.4721935,8.23609675,20.708290249999997,0.9422330000000001,0.9286415,0.9558245000000001,0.0004495,0.00022475,0.0006742499999999999,4.3100404999999995,2.1774087499999997,6.442672249999999,0.47173300000000007,12.472193499999998,0.027183000000000068,0.0004494999999999999,4.2652635
23,0.4591995,0.22959975,0.68879925,18.5,10.25,26.75,0.969157,0.95566,0.982654,0.0005095,0.00025475,0.00076425,5.4205715,2.7378462500000005,8.10329675,0.4591995,16.5,0.026994000000000073,0.0005095,5.3654505
24,0.4377845,0.21889225,0.65667675,17.0318645,9.63396625,24.42976275,0.9470675,0.94412175,0.95001325,0.000259,0.0001295,0.0003885,6.135127499999999,3.21666875,9.053586249999999,0.4377845,14.795796499999998,0.0058915000000000495,0.000259,5.836917499999998
25,0.379571,0.1897855,0.5693565,8.214949,5.521688,10.90821,0.945322,0.9223965000000001,0.9682474999999999,0.0001355,6.775e-05,0.00020324999999999998,3.6251415,2.03572625,5.21455675,0.37957100000000005,5.386522,0.045850999999999864,0.0001355,3.1788304999999997
26,0.461026,0.23238999999999999,0.689662,8.561553,6.3423295,10.7807765,0.9814995,0.97670725,0.9862917499999999,0.0004665,0.00023375,0.00069925,1.8451215,0.99750575,2.69273725,0.457272,4.438447,0.009584499999999885,0.0004655,1.6952315
27,0.9468785,0.9437132500000001,0.95004375,2.236068,2.236068,2.236068,0.9918659999999999,0.9904729999999999,0.993259,0.0014104999999999999,0.00131675,0.00150425,0.07338549999999999,0.05824375,0.08852725,0.006330499999999906,0.0,0.002786000000000066,0.00018749999999999995,0.030283500000000005
28,0.95331,0.9500474999999999,0.9565725,1.414214,1.414214,1.414214,0.99305,0.992922,0.993178,0.0014985,0.00146575,0.00153125,0.0657635,0.06235625,0.06917075,0.006525000000000114,0.0,0.000256000000000034,6.550000000000002e-05,0.006814500000000001
29,0.958118,0.9554055,0.9608305,2.6389585,2.54422425,2.73369275,0.9890975,0.98867875,0.98951625,0.00175,0.0016640000000000001,0.001836,0.06814500000000001,0.06171600000000001,0.074574,0.005425000000000013,0.18946849999999982,0.0008374999999999355,0.00017199999999999984,0.012857999999999994
30,0.9651125,0.96105075,0.96917425,2.76866,2.091437,3.4458830000000003,0.9908965000000001,0.99082525,0.99096775,0.000923,0.000912,0.0009339999999999999,0.0376135,0.02644475,0.04878225,0.008123500000000061,1.3544460000000003,0.00014250000000004537,2.1999999999999884e-05,0.0223375
