DICE,HDRFDST(0.95),VOLSMTY,MUTINF,MAHLNBS,label,weight,id
0.905938,4.898979,0.952752,0.0009,0.180824,24,0.0035904082,8
0.922301,2.236068,0.971746,0.0015,0.0497,25,0.0060573276,8
0.952211,2.236068,0.980681,0.001563,0.056398,26,0.0057333587,8
0.951917,2.236068,0.996551,0.00191,0.085023,27,0.007299704,8
0.948695,4.123106,0.986499,0.000929,0.092261,28,0.0033466883,8
0.162393,26.438608,0.811966,4e-05,0.730585,29,0.0012394041,8
0.746287,4.0,0.966584,0.000504,0.534891,30,0.0023212822,8
0.661765,3.741657,0.897059,0.000305,0.483889,31,0.0014504298,8
0.72012,6.78233,0.974897,0.000754,0.18829,32,0.003866822,8
0.680947,6.0,0.998873,0.0007,0.443895,33,0.0039500436,8
0.290323,7.141428,0.939068,6.3e-05,1.855694,34,0.00087976886,8
0.445686,7.348469,0.929857,0.000493,0.890521,35,0.004452344,8
0.79526,5.09902,0.99805,0.001933,0.175753,36,0.009927122,8
0.671785,4.358899,0.987044,0.001024,0.18719,37,0.006274298,8
0.535095,5.0,0.804294,0.000261,0.983906,38,0.0014474576,8
0.666127,9.0,0.931542,0.001435,0.465649,39,0.009811207,8
0.721669,3.741657,0.980417,0.000867,0.232966,40,0.0047198413,8
0.725803,5.385165,0.955749,0.001317,0.352047,41,0.0070292344,8
0.715707,3.162278,0.992893,0.000784,0.217637,42,0.0041521527,8
0.730248,4.472136,0.992052,0.001167,0.17095,43,0.0064080465,8
0.496605,4.582576,0.8516,0.000206,0.851858,44,0.0013047924,8
0.691401,7.0,0.893204,0.00077,0.500082,45,0.0038281835,8
0.529157,7.141428,0.931084,0.000412,0.656105,46,0.0028711376,8
0.575758,4.123106,0.960373,0.000207,0.601238,47,0.0012245432,8
0.581024,3.316625,0.869857,0.000282,0.712787,48,0.0020002853,8
0.623468,5.385165,0.938704,0.000424,0.404111,49,0.0027017228,8
0.588709,9.486833,0.9128,0.001362,0.526211,50,0.011246775,8
0.677439,4.123106,0.906153,0.000446,0.562962,51,0.002166728,8
0.760303,5.477226,0.99525,0.002086,0.244447,52,0.011520217,8
0.742502,5.385165,0.978794,0.001749,0.14087,53,0.009603153,8
0.727567,3.162278,0.966855,0.000384,0.541574,54,0.0018992308,8
0.810395,4.123106,0.966587,0.002212,0.106196,55,0.010833641,8
0.765292,4.242641,0.972041,0.002468,0.071756,56,0.013484836,8
0.70484,7.549834,0.89202,0.002347,0.239619,57,0.013172756,8
0.781377,4.242641,0.935897,0.001705,0.150011,58,0.008244861,8
0.743235,4.358899,0.907059,0.001804,0.108425,59,0.009166241,8
0.552529,3.605551,0.949416,6.6e-05,0.990771,60,0.00040124595,8
0.537772,4.358899,0.878361,0.000176,0.814045,61,0.0010194619,8
0.445578,7.0,0.938776,0.000109,1.3126,62,0.00092732394,8
0.736486,3.605551,0.935811,0.001002,0.114505,63,0.0049397834,8
0.232202,19.104973,0.757941,7.6e-05,1.050486,64,0.001685233,8
0.488437,5.744563,0.854764,0.00021,1.164226,65,0.001839787,8
0.640854,6.0,0.987984,0.000209,0.886772,66,0.001099711,8
0.662626,5.0,0.939798,0.000635,0.482984,67,0.003899516,8
0.652798,5.09902,0.95911,0.000692,0.404165,68,0.0039738207,8
0.378761,4.472136,0.959292,8.7e-05,1.090081,69,0.00080546405,8
0.460384,8.0,0.954982,0.000528,0.542368,70,0.004728758,8
0.760189,6.082763,0.875074,0.00186,0.299961,71,0.01132108,8
0.538194,6.164414,0.920397,0.000706,0.652645,72,0.0051032538,8
0.626698,5.744563,0.728806,0.000532,0.202265,73,0.0040332647,8
0.665434,7.348469,0.965188,0.001494,0.36644,74,0.009983594,8
0.748535,8.306624,0.944336,0.001161,0.166279,75,0.0064258794,8
0.664392,5.744563,0.930064,0.001122,0.366369,76,0.006482351,8
0.704319,6.403124,0.962247,0.000888,0.46587,77,0.005106226,8
0.663464,6.403124,0.988511,0.001139,0.475306,78,0.0070322067,8
0.616289,5.09902,0.762385,0.000307,0.568521,79,0.0013493752,8
0.728287,5.09902,0.942449,0.000816,0.400893,80,0.0040154317,8
0.568228,5.385165,0.978615,0.000427,0.786854,81,0.0028562767,8
0.657331,3.162278,0.907743,0.000333,0.144509,82,0.0019705633,8
0.715536,4.690416,0.850109,0.000538,0.353312,83,0.003123774,8
0.652707,6.403124,0.829418,0.00051,0.435155,84,0.0034061323,8
0.698525,6.557439,0.998362,0.001768,0.223136,85,0.010902001,8
0.65769,5.09902,0.919731,0.000505,0.698047,86,0.0026393067,8
0.746573,4.472136,0.987262,0.00214,0.163514,87,0.0120938495,8
0.734347,5.385165,0.943161,0.00172,0.290148,88,0.009222712,8
0.519546,5.0,0.723834,0.000174,0.400793,89,0.0008530191,8
0.787722,5.385165,0.939154,0.002079,0.199817,90,0.010230285,8
0.787764,4.123106,0.994034,0.002858,0.045038,91,0.015598064,8
0.758977,8.124038,0.929136,0.002483,0.344705,92,0.0131133115,8
0.736951,5.0,0.961195,0.001551,0.182214,93,0.008319166,8
0.756415,5.385165,0.977315,0.001496,0.108154,94,0.007810921,8
0.55122,6.0,0.829268,0.000102,0.950917,95,0.0007133261,8
0.611222,3.0,0.901804,0.000256,0.255429,96,0.0013374864,8
0.774373,2.236068,1.0,0.000254,0.262931,97,0.001067017,8
0.801925,5.91608,0.932852,0.001289,0.144947,98,0.0057601086,8
