label,DICE_median,DICE_q1,DICE_q3,HDRFDST(0.95)_median,HDRFDST(0.95)_q1,HDRFDST(0.95)_q3,VOLSMTY_median,VOLSMTY_q1,VOLSMTY_q3,MUTINF_median,MUTINF_q1,MUTINF_q3,MAHLNBS_median,MAHLNBS_q1,MAHLNBS_q3,DICE_iqr,HDRFDST(0.95)_iqr,VOLSMTY_iqr,MUTINF_iqr,MAHLNBS_iqr
1,0.443736,0.221868,0.6656040000000001,24.401667,15.5549355,33.2483985,0.9945595,0.99264025,0.99647875,0.015821500000000002,0.00792175,0.023721250000000003,2.1251765,1.07617925,3.1741737499999996,0.4437360000000001,17.693463,0.003838499999999967,0.0157995,2.0979944999999995
2,0.35915,0.179575,0.538725,23.0040925,16.526984249999998,29.48120075,0.882094,0.8742255000000001,0.8899625,0.0005535,0.00027675,0.0008302499999999999,2.22925,1.2151125,3.2433875,0.35914999999999997,12.954216500000001,0.01573699999999989,0.0005535,2.028275
3,0.465756,0.232878,0.698634,14.6244045,8.81220225,20.436606750000003,0.9829765,0.97498375,0.99096925,0.0031725,0.00158625,0.00475875,2.44795,1.3003794999999998,3.5955205,0.46575599999999995,11.624404500000002,0.015985499999999986,0.0031725,2.295141
4,0.4493865,0.22469325,0.67407975,15.198425,10.0992125,20.2976375,0.962779,0.9470585,0.9784995,0.002233,0.0011165,0.0033495,2.0379995,1.11221375,2.96378525,0.44938649999999997,10.198425,0.03144099999999994,0.0022329999999999997,1.8515715
5,0.3806355,0.19031775,0.5709532500000001,17.491063,11.2950415,23.6870845,0.9613959999999999,0.950592,0.9722,0.0004905,0.00024525,0.0007357500000000001,3.8820235,2.11009025,5.65395675,0.38063550000000007,12.392043000000001,0.02160799999999996,0.0004905,3.5438665
6,0.4360605,0.21803025,0.65409075,22.674122,13.886571,31.461672999999998,0.9818815000000001,0.97609225,0.98767075,0.001089,0.0005445,0.0016335,5.551844,2.851825,8.251863,0.4360605000000001,17.575101999999998,0.011578500000000047,0.0010890000000000001,5.400038
7,0.433799,0.2168995,0.6506985,16.186,10.154553,22.217447,0.9738345,0.9626157500000001,0.98505325,0.000628,0.000314,0.0009419999999999999,4.257023,2.284779,6.229267,0.43379899999999993,12.062894,0.022437499999999888,0.0006279999999999999,3.944488
8,0.8012755,0.75000475,0.85254625,5.467385500000001,3.95843775,6.976333250000001,0.8474055,0.80851275,0.88629825,0.00021,0.000171,0.000249,0.48062000000000005,0.3235225,0.6377175,0.10254149999999995,3.0178955000000007,0.07778549999999995,7.799999999999997e-05,0.31419500000000006
9,0.9374815000000001,0.93199525,0.94296775,3.1020935,2.41707225,3.7871147499999998,0.9743580000000001,0.9740555,0.9746605,0.0003285,0.00032275,0.00033425,0.08662600000000001,0.085214,0.088038,0.01097249999999994,1.3700424999999998,0.0006050000000000777,1.1500000000000008e-05,0.002824000000000007
10,0.4266365,0.21331825,0.63995475,19.0689045,11.59600525,26.54180375,0.9371435,0.92264525,0.9516417500000001,0.000399,0.0001995,0.0005985,5.4929995,2.7804062500000004,8.205592750000001,0.42663650000000003,14.9457985,0.02899650000000009,0.00039899999999999994,5.425186500000001
11,0.4425725,0.22128625,0.6638587499999999,15.922231,8.668222499999999,23.1762395,0.957743,0.9513065,0.9641795,0.000261,0.0001305,0.00039150000000000003,6.068987999999999,3.122103,9.015873,0.4425724999999999,14.508017000000002,0.012872999999999912,0.00026100000000000006,5.893769999999999
12,0.421515,0.2107575,0.6322725,8.326508,5.7443930000000005,10.908623,0.9619854999999999,0.94682025,0.97715075,0.000176,8.8e-05,0.000264,3.3020479999999997,1.823365,4.780730999999999,0.42151500000000003,5.16423,0.030330499999999927,0.00017600000000000002,2.9573659999999995
13,0.4199275,0.20996375,0.62989125,9.061553,6.5923295,11.5307765,0.934932,0.927512,0.942352,0.0005205,0.00026025,0.00078075,1.9556,1.160925,2.7502750000000002,0.4199275,4.938447,0.014839999999999964,0.0005204999999999999,1.5893500000000003
14,0.4460385,0.22384475000000004,0.66823225,23.3966575,14.570610250000001,32.22270475,0.9745545,0.97369975,0.97540925,0.015799999999999998,0.0079025,0.023697499999999996,2.107159,1.078945,3.1353729999999995,0.44438749999999994,17.652094499999997,0.0017095000000000304,0.015794999999999997,2.0564279999999995
15,0.378531,0.1892655,0.5677965,22.481698,16.649176,28.314220000000002,0.904237,0.89737,0.911104,0.000543,0.0002715,0.0008144999999999999,2.2450285,1.25627775,3.23377925,0.37853100000000006,11.665044000000002,0.013734000000000024,0.0005429999999999999,1.9775015
16,0.475906,0.237953,0.713859,13.467122999999999,7.8515955,19.0826505,0.992118,0.9918185,0.9924175,0.003462,0.001731,0.005193,2.410553,1.2301245,3.5909815000000003,0.47590600000000005,11.231055,0.0005989999999999052,0.003462,2.360857
17,0.47014500000000004,0.2356985,0.7045915,12.949524,8.2775375,17.6215105,0.9799770000000001,0.977152,0.9828020000000001,0.0020785,0.00103925,0.00311775,1.9378445,1.02500725,2.85068175,0.468893,9.343973,0.005650000000000044,0.0020784999999999996,1.8256745
