DICE,HDRFDST(0.95),VOLSMTY,MUTINF,MAHLNBS,label,weight,id
0.946909,12.4499,0.972935,0.133917,0.036691,1,0.17924511,1
0.917582,5.744563,0.973567,0.248498,0.008289,2,0.45824397,1
0.912989,6.708204,0.949465,0.198639,0.014071,3,0.36251092,1
