DICE,HDRFDST(0.95),VOLSMTY,MUTINF,MAHLNBS,label,weight,id
0.587889,41.436699,0.917935,0.014867,0.841063,1,0.23556848,15
0.000912,52.21111,0.049966,2e-06,0.27944,2,0.006715183,15
0.0,42.871902,0.365016,0.0,6.317987,3,0.026010072,15
0.0,41.593269,0.984855,0.0,5.981979,4,0.025609972,15
0.010174,38.327536,0.427326,1.1e-05,2.613868,5,0.0063583376,15
0.0,36.796739,0.681818,0.0,2.789984,6,0.011498354,15
0.022387,36.235342,0.694383,2e-05,0.836496,7,0.0062610162,15
0.0,19.519221,0.307021,0.0,1.202821,8,0.0012687839,15
0.0,29.017236,0.978395,0.0,6.633152,9,0.0011930894,15
0.0,24.269322,0.380332,0.0,8.67766,10,0.004927351,15
0.005653,35.832946,0.613906,2e-06,3.371187,11,0.0019572433,15
0.0,26.11513,0.719128,0.0,7.392113,12,0.0010705364,15
0.002644,19.33908,0.327826,1e-06,3.240246,13,0.0045596925,15
0.0,49.578221,0.031296,0.0,3.324034,14,0.23989388,15
0.00196,48.641546,0.070166,6e-06,0.484585,15,0.007227022,15
0.001057,63.984373,0.169128,0.0,2.23905,16,0.024809772,15
0.002516,30.133038,0.477708,1e-06,1.338033,17,0.019630106,15
0.0,56.400355,0.475865,0.0,9.100843,18,0.007266672,15
0.007882,37.389838,0.511645,8e-06,2.203927,19,0.0077208388,15
0.0,33.54102,0.785926,0.0,4.444998,20,0.0038243744,15
0.000552,36.592349,0.661878,0.0,4.288844,21,0.0043181907,15
0.020396,31.921779,0.604679,8e-06,3.236261,22,0.001816668,15
0.0,36.742346,0.388128,0.0,9.740211,23,0.00091914745,15
0.0,20.322401,0.582729,0.0,2.376994,24,0.0038748374,15
0.0,44.844175,0.264282,0.0,11.686972,25,0.0054211677,15
0.002242,18.547237,0.661435,1e-06,3.903607,26,0.0064556594,15
0.0,20.712315,0.789505,0.0,4.819894,27,0.007234231,15
0.0,26.191602,0.628007,0.0,5.624181,28,0.003669381,15
0.0,32.939338,0.459309,0.0,5.415565,29,0.0022275809,15
0.0,52.048055,0.751662,0.0,15.423878,30,0.002241999,15
