label,DICE,DICE,HDRFDST(0.95),HDRFDST(0.95),VOLSMTY,VOLSMTY,MUTINF,MUTINF,MAHLNBS,MAHLNBS
,mean,std,mean,std,mean,std,mean,std,mean,std
1,0.668435,0.11390924559490331,40.948278,0.6907316023478304,0.923926,0.008472553452177208,0.0190085,0.0058569654685681725,0.5827535,0.365304798189813
2,0.0031695000000000004,0.0031925871170572625,51.5073265,0.9953001706744053,0.053599,0.00513783787210145,2.1000000000000002e-05,2.6870057685088807e-05,0.2327975,0.06596245608298709
3,0.0,0.0,42.8602365,0.016497508311862547,0.322909,0.05954829047084392,0.0,0.0,6.1637365,0.21814314910283086
4,0.0,0.0,39.829501,2.4943446264796676,0.901957,0.11723547589360488,0.0,0.0,5.862826,0.16850778859744117
5,0.007781000000000001,0.0033842130547588165,37.548544500000006,1.1016603442733635,0.41888749999999997,0.011933841146085327,8e-06,4.242640687119284e-06,2.5953090000000003,0.026246389504082417
6,0.0040065,0.005666046637647805,35.1390385,2.344342529452659,0.66022,0.030544184520134115,2.5e-06,3.5355339059327378e-06,2.6397275000000002,0.21249478013471315
7,0.022035,0.0004978031739553281,34.85834,1.9473749038148755,0.7171894999999999,0.03225326161026204,1.95e-05,7.071067811865467e-07,0.8355695000000001,0.0013102688655387072
8,0.0,0.0,19.4935715,0.03627387076808885,0.282082,0.035269072032022605,0.0,0.0,2.369388,1.6497748728168946
9,0.0,0.0,30.1770575,1.6402352952319061,0.775694,0.28666250330658877,0.0,0.0,7.135816,0.7108742461167097
10,0.0,0.0,23.5692575,0.9900407104359394,0.42038200000000003,0.05663925317304244,0.0,0.0,8.4493905,0.32282182277612476
11,0.0146045,0.01265933270358276,34.1106075,2.435754465697332,0.652999,0.05528585079385147,5.5e-06,4.949747468305833e-06,3.1439645,0.32134114117632046
12,0.0,0.0,22.344653,5.33225971001582,0.7333425,0.020102338682352387,0.0,0.0,6.8095015,0.8239370848945322
13,0.001833,0.0011469271990845803,19.7194155,0.5378756223519537,0.32487350000000004,0.004175465542906578,5e-07,7.071067811865475e-07,3.2413545,0.0015676557338905148
14,1.35e-05,1.9091883092036783e-05,50.942504,1.9293875215150538,0.0355495,0.00601535738755396,0.0,0.0,3.2029475,0.17124217052028992
15,0.0073785,0.0076629161877186155,48.4713425,0.2407040980633684,0.068655,0.0021368766927457494,5.55e-05,7.000357133746821e-05,0.40298849999999997,0.11539487694217622
16,0.001273,0.0003054701294725886,65.7190305,2.453176162572206,0.20107999999999998,0.045186951744945136,0.0,0.0,2.332801,0.13258393568604007
17,0.0070905,0.006469319941075724,26.4463255,5.213798818070417,0.4603575,0.02453731241395439,7e-06,8.48528137423857e-06,1.0899855,0.3507921386127404
18,0.0,0.0,55.0236745,1.9469202341545724,0.4113735,0.09120475395778442,0.0,0.0,9.0823785,0.02611274632243785
19,0.0114885,0.005100361212698568,36.1376825,1.7708152903000574,0.5336190000000001,0.031075928819586342,1.35e-05,7.778174593052024e-06,2.3305095,0.17901468825909223
20,0.0,0.0,32.9954905,0.7714952175746143,0.7418625,0.06231519930562692,0.0,0.0,4.436939000000001,0.011397147099164827
21,0.000276,0.0003903229432149742,36.660542,0.09643946545890966,0.6781349999999999,0.022990869883499476,0.0,0.0,4.3343365,0.06433611048625794
22,0.010198,0.014422149909080823,31.20064,1.0198445541561727,0.6737175,0.09763518302589493,4e-06,5.65685424949238e-06,3.6440295,0.5766717430085334
23,0.0,0.0,35.713318,1.4552653536616642,0.437818,0.07027227191431912,0.0,0.0,9.0564555,0.966976301447197
24,0.0,0.0,17.2322685,4.3701072910298775,0.6677195,0.1201947177728705,0.0,0.0,3.4875849999999997,1.570612854449498
25,0.0,0.0,47.125326,3.22603468202095,0.288598,0.03438801698266419,0.0,0.0,11.272868,0.5856314930329483
26,0.001121,0.0015853334034202397,18.3565695,0.2696445644037721,0.7329485,0.10113536159276834,5e-07,7.071067811865475e-07,3.742832,0.22737018549053453
27,0.000219,0.00030971277015970784,20.179599,0.7533741920931466,0.8570995,0.09559305864182817,0.0,0.0,4.579725,0.33965025706158364
28,0.0,0.0,28.376508,3.089923697710348,0.6592965,0.04425003525987303,0.0,0.0,5.6304905000000005,0.008922980471792684
29,0.0,0.0,34.1756,1.7483384870464846,0.3735965,0.12121577996490394,0.0,0.0,5.362906000000001,0.07447107198100483
30,0.0,0.0,51.292585,1.0683959199660031,0.783664,0.045257662423063755,0.0,0.0,15.511093500000001,0.1233413429491502
31,0.0,0.0,inf,,0.0,0.0,0.0,0.0,inf,
32,0.0,0.0,inf,,0.0,0.0,0.0,0.0,inf,
33,0.0,0.0,inf,,0.0,0.0,0.0,0.0,inf,
34,0.0,0.0,inf,,0.0,0.0,0.0,0.0,inf,
35,0.0,0.0,inf,,0.0,0.0,0.0,0.0,inf,
36,0.0,0.0,inf,,0.0,0.0,0.0,0.0,inf,
37,0.0,0.0,inf,,0.0,0.0,0.0,0.0,inf,
38,0.0,0.0,inf,,0.0,0.0,0.0,0.0,inf,
39,0.0,0.0,inf,,0.0,0.0,0.0,0.0,inf,
40,0.0,0.0,inf,,0.0,0.0,0.0,0.0,inf,
41,0.0,0.0,inf,,0.0,0.0,0.0,0.0,inf,
42,0.0,0.0,inf,,0.0,0.0,0.0,0.0,inf,
43,0.0,0.0,inf,,0.0,0.0,0.0,0.0,inf,
44,0.0,0.0,inf,,0.0,0.0,0.0,0.0,inf,
45,0.0,0.0,inf,,0.0,0.0,0.0,0.0,inf,
46,0.0,0.0,inf,,0.0,0.0,0.0,0.0,inf,
47,0.0,0.0,inf,,0.0,0.0,0.0,0.0,inf,
48,0.0,0.0,inf,,0.0,0.0,0.0,0.0,inf,
49,0.0,0.0,inf,,0.0,0.0,0.0,0.0,inf,
50,0.0,0.0,inf,,0.0,0.0,0.0,0.0,inf,
51,0.0,0.0,inf,,0.0,0.0,0.0,0.0,inf,
52,0.0,0.0,inf,,0.0,0.0,0.0,0.0,inf,
53,0.0,0.0,inf,,0.0,0.0,0.0,0.0,inf,
54,0.0,0.0,inf,,0.0,0.0,0.0,0.0,inf,
55,0.0,0.0,inf,,0.0,0.0,0.0,0.0,inf,
56,0.0,0.0,inf,,0.0,0.0,0.0,0.0,inf,
57,0.0,0.0,inf,,0.0,0.0,0.0,0.0,inf,
58,0.0,0.0,inf,,0.0,0.0,0.0,0.0,inf,
59,0.0,0.0,inf,,0.0,0.0,0.0,0.0,inf,
60,0.0,0.0,inf,,0.0,0.0,0.0,0.0,inf,
61,0.0,0.0,inf,,0.0,0.0,0.0,0.0,inf,
62,0.0,0.0,inf,,0.0,0.0,0.0,0.0,inf,
63,0.0,0.0,inf,,0.0,0.0,0.0,0.0,inf,
64,0.0,0.0,inf,,0.0,0.0,0.0,0.0,inf,
65,0.0,0.0,inf,,0.0,0.0,0.0,0.0,inf,
66,0.0,0.0,inf,,0.0,0.0,0.0,0.0,inf,
67,0.0,0.0,inf,,0.0,0.0,0.0,0.0,inf,
68,0.0,0.0,inf,,0.0,0.0,0.0,0.0,inf,
69,0.0,0.0,inf,,0.0,0.0,0.0,0.0,inf,
70,0.0,0.0,inf,,0.0,0.0,0.0,0.0,inf,
71,0.0,0.0,inf,,0.0,0.0,0.0,0.0,inf,
72,0.0,0.0,inf,,0.0,0.0,0.0,0.0,inf,
73,0.0,0.0,inf,,0.0,0.0,0.0,0.0,inf,
74,0.0,0.0,inf,,0.0,0.0,0.0,0.0,inf,
75,0.0,0.0,inf,,0.0,0.0,0.0,0.0,inf,
76,0.0,0.0,inf,,0.0,0.0,0.0,0.0,inf,
77,0.0,0.0,inf,,0.0,0.0,0.0,0.0,inf,
78,0.0,0.0,inf,,0.0,0.0,0.0,0.0,inf,
79,0.0,0.0,inf,,0.0,0.0,0.0,0.0,inf,
80,0.0,0.0,inf,,0.0,0.0,0.0,0.0,inf,
81,0.0,0.0,inf,,0.0,0.0,0.0,0.0,inf,
82,0.0,0.0,inf,,0.0,0.0,0.0,0.0,inf,
83,0.0,0.0,inf,,0.0,0.0,0.0,0.0,inf,
84,0.0,0.0,inf,,0.0,0.0,0.0,0.0,inf,
85,0.0,0.0,inf,,0.0,0.0,0.0,0.0,inf,
86,0.0,0.0,inf,,0.0,0.0,0.0,0.0,inf,
87,0.0,0.0,inf,,0.0,0.0,0.0,0.0,inf,
88,0.0,0.0,inf,,0.0,0.0,0.0,0.0,inf,
89,0.0,0.0,inf,,0.0,0.0,0.0,0.0,inf,
90,0.0,0.0,inf,,0.0,0.0,0.0,0.0,inf,
91,0.0,0.0,inf,,0.0,0.0,0.0,0.0,inf,
92,0.0,0.0,inf,,0.0,0.0,0.0,0.0,inf,
93,0.0,0.0,inf,,0.0,0.0,0.0,0.0,inf,
94,0.0,0.0,inf,,0.0,0.0,0.0,0.0,inf,
95,0.0,0.0,inf,,0.0,0.0,0.0,0.0,inf,
96,0.0,0.0,inf,,0.0,0.0,0.0,0.0,inf,
97,0.0,0.0,inf,,0.0,0.0,0.0,0.0,inf,
98,0.0,0.0,inf,,0.0,0.0,0.0,0.0,inf,
