label,DICE,DICE,HDRFDST(0.95),HDRFDST(0.95),VOLSMTY,VOLSMTY,MUTINF,MUTINF,MAHLNBS,MAHLNBS
,mean,std,mean,std,mean,std,mean,std,mean,std
1,0.6980109999999999,0.11666696204153083,45.2756315,0.4841524775445241,0.9934324999999999,0.008320525494222124,0.0190365,0.0058230243430712186,0.5772945,0.35481133355700467
2,0.6592895,0.09749800431034472,44.4728635,1.1527304244377772,0.988868,0.0019714137059481033,0.020953,0.005461692777884894,0.5677565,0.28837865146452846
3,0.4698505,0.2370299712283238,26.434922,13.46810305512762,0.8828590000000001,0.0630767533089648,0.000631,0.00042426406871192844,1.202902,1.0057109038138146
4,0.5665225,0.4774943600928706,24.3879955,1.5656793704371594,0.9877925,0.015405735441711312,0.0035005,0.0038600959184973633,1.1661215,1.3613198538199978
5,0.510921,0.15590855997025949,23.841797,0.3707290143082954,0.9649215,0.01414849958476159,0.002071,0.0008188296526140222,1.1914850000000001,0.5219692553091609
6,0.688828,0.031623229468224726,29.8832945,3.7386397222268575,0.9596935,0.009778579677028712,0.00088,6.222539674441616e-05,0.696025,0.15126569684498858
7,0.7145085,0.05802023271669973,39.519839000000005,2.522835372907239,0.9787969999999999,0.013337448106740653,0.001649,0.00019657568516986024,0.631274,0.219295026049384
8,0.7882745,0.028942587660746612,27.587359,0.9355517689844863,0.9396340000000001,0.0069310606691905625,0.0011085000000000001,2.474873734152915e-05,0.4443825,0.06075673595989176
9,0.7759830000000001,0.1286693925453913,4.7922685,3.6150134152448863,0.8663415000000001,0.11503425248377117,0.000203,0.00010323759005323594,0.46438100000000004,0.4837557906402775
10,0.88718,0.029408571029548525,5.9568575,0.17805726567736574,0.942402,0.05976607935944936,0.00029049999999999996,4.949747468305857e-06,0.2193735,0.08000135411666479
11,0.631298,0.017973240164199624,32.7376645,1.8683295580663777,0.9513445,0.00809142289711761,0.0005835,3.3234018715767814e-05,0.850075,0.1156006450155015
12,0.767424,0.06157910114641168,16.4225445,19.224985336993434,0.938636,0.06831217191687,0.0004135,0.00011101576464628799,0.4702285,0.12851312194674902
13,0.760465,0.05591093318842034,3.535534,1.0000003094489518,0.8620225,0.06798053883649348,0.0002295,3.181980515339464e-05,0.443401,0.08935284129785692
14,0.7801015,0.0023285026304472943,19.0534695,12.803539353431166,0.9289945,0.02560221522642136,0.000851,0.0001527350647362943,0.2944745,0.12763489532451544
15,0.6931780000000001,0.11755225973157633,44.938596,0.21242194813625032,0.9718629999999999,0.0016447303730399059,0.018643,0.005325928275897074,0.5805525,0.3662876766156623
16,0.6608025,0.09801136383348616,43.150002,0.39329279169596054,0.9890845,0.012609835228899694,0.021467,0.005785547683668333,0.5750055,0.2753622298364465
17,0.587763,0.12297294031615248,25.006556,9.71310017487733,0.9188015,0.0021220274503408122,0.000798,0.0002192031021678297,0.8557475,0.5443654483896825
18,0.561341,0.4891001036924854,23.3218655,2.486196635040057,0.9764855,0.012522153988032553,0.0035355,0.004032629973106881,1.1858035,1.4403192376277212
19,0.5705625,0.13012815383497917,22.4017035,1.1521180699652682,0.9555910000000001,0.03226811085266692,0.0021375,0.000706399674405361,0.9764145,0.40609920261002735
20,0.7268985,0.07073542685599635,26.6957465,0.8211157288375989,0.921754,0.03521391770309008,0.001075,0.00021354624791833745,0.634644,0.4005816483964287
21,0.800667,0.06452773642395958,36.147786499999995,0.8215852477403058,0.965957,0.03861792974772218,0.0014475,0.00021849599538664307,0.40857299999999996,0.1842918261670875
22,0.7878045,0.01912511711075258,26.148668,0.7030861720287215,0.9730380000000001,0.02673005054241383,0.0007025,2.1213203435596174e-06,0.41850750000000003,0.09981872876619903
23,0.605722,0.08842087456025302,33.433638,1.5439181592461444,0.9587535,0.028764396751887543,0.0005565,0.0001393000358937498,0.9685865,0.34967773832559024
24,0.7178405,0.01655973370860781,16.2955935,18.355033278313186,0.930016,0.006286179284748335,0.000355,9.050966799187806e-05,0.676205,0.07018883331413918
25,0.6893815,0.07696220917112499,3.5,0.7071067811865476,0.9590015000000001,0.01798950362016687,0.0001915,3.181980515339464e-05,0.581608,0.09315566156707816
26,0.7827815,0.02615658694287158,11.21695,1.1662241431431595,0.9335735000000001,0.04315119132190902,0.0007195,0.00014071424945612292,0.2221725,0.14949439435811632
27,0.909789,0.009670392339507238,4.6225205,2.0650947478535944,0.9564239999999999,0.036408928163295315,0.001311,0.0003351686142824233,0.12724000000000002,0.04778627627258689
28,0.8974854999999999,0.03501380648401426,4.7541355,0.8924104771575125,0.9207325,0.04041610229227954,0.0014775,8.555992052357226e-05,0.1362565,0.03616214789666122
29,0.9196759999999999,0.03337261164488027,3.845208,1.1953046166262389,0.989481,0.008000206122344514,0.0016805000000000001,0.00029062088706767106,0.12584900000000002,0.09768114496667205
30,0.9273935,5.727564927610875e-05,3.5348265000000003,0.10001954709205622,0.9945729999999999,0.0026686209921981084,0.000874,5.3740115370177655e-05,0.106893,0.02505845011168887
