label,DICE_median,DICE_q1,DICE_q3,HDRFDST(0.95)_median,HDRFDST(0.95)_q1,HDRFDST(0.95)_q3,VOLSMTY_median,VOLSMTY_q1,VOLSMTY_q3,MUTINF_median,MUTINF_q1,MUTINF_q3,MAHLNBS_median,MAHLNBS_q1,MAHLNBS_q3,DICE_iqr,HDRFDST(0.95)_iqr,VOLSMTY_iqr,MUTINF_iqr,MAHLNBS_iqr
0,0.0,0.0,0.0,inf,,,0.0,0.0,0.0,0.0,0.0,0.0,inf,,,0.0,,0.0,0.0,
1,0.0,0.0,0.0146745,162.1232855,139.49775825,183.35909675,0.0173045,0.010547,0.3359745,0.0,0.0,5.825e-05,5.8578205,2.41410925,68.8950555,0.0146745,43.86133849999999,0.3254275,5.825e-05,66.48094625
