label,DICE_median,DICE_q1,DICE_q3,HDRFDST(0.95)_median,HDRFDST(0.95)_q1,HDRFDST(0.95)_q3,VOLSMTY_median,VOLSMTY_q1,VOLSMTY_q3,MUTINF_median,MUTINF_q1,MUTINF_q3,MAHLNBS_median,MAHLNBS_q1,MAHLNBS_q3,DICE_iqr,HDRFDST(0.95)_iqr,VOLSMTY_iqr,MUTINF_iqr,MAHLNBS_iqr
11,0.436556,0.218278,0.654834,16.374088,9.0530695,23.695106499999998,0.9632645,0.94764425,0.97888475,0.0002595,0.00012975,0.00038925000000000006,5.9649775,3.07032275,8.85963225,0.43655600000000006,14.642036999999998,0.031240500000000004,0.0002595000000000001,5.789309500000001
12,0.389655,0.1948275,0.5844825,8.464193999999999,5.7320969999999996,11.196291,0.9594605,0.95214425,0.96677675,0.0001525,7.625e-05,0.00022875,3.145217,1.7385845,4.5518495,0.38965500000000003,5.464194000000001,0.014632499999999937,0.00015250000000000002,2.8132650000000003
13,0.417208,0.208604,0.625812,9.2029815,6.66304375,11.74291925,0.9596655000000001,0.94671575,0.97261525,0.000521,0.0002605,0.0007815,1.9882840000000002,1.175352,2.801216,0.417208,5.0798755,0.025899500000000075,0.000521,1.6258640000000002
14,0.43889,0.22034000000000004,0.65744,23.676073,14.8380365,32.514109499999996,0.9682625,0.96589975,0.97062525,0.0152335,0.00761875,0.02284825,2.114486,1.0901375000000002,3.1388344999999997,0.4371,17.676072999999995,0.004725500000000049,0.0152295,2.0486969999999998
15,0.385979,0.1929895,0.5789685,22.1265805,16.47161725,27.781543749999997,0.9211389999999999,0.9067149999999999,0.935563,0.000558,0.000279,0.0008370000000000001,2.292176,1.314499,3.2698530000000003,0.38597899999999996,11.309926499999996,0.028848000000000096,0.0005580000000000001,1.9553540000000003
16,0.4703415,0.23517075,0.7055122500000001,13.915963000000001,8.616294,19.215632,0.9901515000000001,0.98661725,0.99368575,0.0034115,0.00170575,0.00511725,2.4414089999999997,1.2551625,3.6276554999999995,0.4703415000000001,10.599338,0.007068500000000033,0.0034115000000000005,2.3724929999999995
17,0.4718105,0.23751775,0.70610325,16.3907925,13.439440249999999,19.34214475,0.9788669999999999,0.977295,0.980439,0.002078,0.00104,0.003116,1.9200469999999998,1.0087055,2.8313885,0.4685855,5.9027045000000005,0.0031439999999999246,0.0020759999999999997,1.822683
18,0.4287385,0.21436925,0.64310775,15.731978,9.9873095,21.4766465,0.959906,0.948167,0.9716450000000001,0.000722,0.000361,0.001083,3.8522255,2.07259625,5.63185475,0.42873849999999997,11.489337,0.02347800000000011,0.000722,3.5592584999999994
19,0.4643,0.23215,0.69645,19.4562565,11.84944875,27.063064249999996,0.983974,0.976164,0.991784,0.00092,0.00046,0.0013800000000000002,5.8980345000000005,3.00361775,8.792451250000001,0.46430000000000005,15.213615499999996,0.015619999999999967,0.0009200000000000001,5.788833500000001
20,0.460039,0.2300195,0.6900584999999999,14.5902275,8.41314775,20.767307249999998,0.9662515,0.9591237499999999,0.97337925,0.0004135,0.00020675,0.00062025,4.3795295,2.2442297499999997,6.51482925,0.4600389999999999,12.354159499999998,0.014255500000000088,0.0004135,4.2705995
21,0.444917,0.2224585,0.6673755,18.89553,10.447765,27.343295,0.9690135,0.9537137499999999,0.98431325,0.0004855,0.00024275,0.00072825,5.523521,2.826784,8.220258,0.444917,16.89553,0.030599500000000113,0.00048549999999999993,5.393473999999999
22,0.42,0.21,0.63,17.0318645,9.63396625,24.42976275,0.9375375,0.93395375,0.94112125,0.0002505,0.00012525,0.00037575,6.110075500000001,3.24415375,8.97599725,0.42000000000000004,14.795796499999998,0.007167499999999993,0.00025049999999999996,5.7318435
23,0.36631,0.183155,0.5494650000000001,8.0254805,5.23748525,10.81347575,0.900394,0.8853505,0.9154375,0.000123,6.15e-05,0.0001845,3.643727,2.1079045,5.1795495,0.3663100000000001,5.5759905000000005,0.030086999999999975,0.000123,3.071645
24,0.45511949999999995,0.22988125,0.68035775,9.0,7.0,11.0,0.9830525,0.9755072499999999,0.99059775,0.000456,0.0002285,0.0006835000000000001,1.861256,1.023196,2.699316,0.45047649999999995,4.0,0.015090500000000118,0.0004550000000000001,1.67612
25,0.9325185,0.92781625,0.9372207499999999,3.6180339999999998,2.927051,4.309017,0.990744,0.9881184999999999,0.9933695,0.001381,0.0012920000000000002,0.00147,0.1082965,0.09154475000000001,0.12504825,0.009404499999999927,1.3819659999999998,0.005251000000000117,0.00017799999999999977,0.03350349999999999
26,0.942213,0.9414975,0.9429285000000001,2.8708285,2.43541425,3.30624275,0.9872110000000001,0.981096,0.993326,0.0014795,0.00144425,0.00151475,0.082207,0.0776275,0.0867865,0.001431000000000071,0.8708285,0.012230000000000074,7.050000000000003e-05,0.009159
27,0.9483779999999999,0.944742,0.952014,2.1180339999999998,2.059017,2.177051,0.98413,0.9790765,0.9891835,0.0017545,0.00167275,0.00183625,0.090274,0.076838,0.10371,0.007272000000000056,0.1180340000000002,0.010106999999999977,0.00016350000000000002,0.026871999999999993
28,0.9484515,0.93915025,0.95775275,2.439158,1.9266860000000001,2.9516299999999998,0.97694,0.9721930000000001,0.981687,0.000892,0.00089,0.000894,0.081765,0.048419500000000004,0.1151105,0.018602500000000077,1.0249439999999996,0.009493999999999891,4.000000000000097e-06,0.066691
29,0.10035,0.050175,0.150525,21.802118999999998,16.6019365,27.002301499999998,0.781906,0.6862779999999999,0.877534,3.05e-05,1.525e-05,4.575e-05,2.4792495000000003,1.6992927500000001,3.25920625,0.10035,10.400364999999997,0.1912560000000001,3.0500000000000003e-05,1.5599135
30,0.361917,0.1809585,0.5428755,34.933679,19.125152,50.742205999999996,0.9783715,0.97512325,0.98161975,0.0002385,0.00011925,0.00035775,12.1179975,6.28866975,17.94732525,0.36191699999999993,31.617053999999996,0.006496500000000016,0.0002385,11.658655499999998
31,0.327459,0.16641050000000002,0.4885075,5.081139,4.1217085,6.0405695,0.9795035,0.97148925,0.98751775,0.00014000000000000001,7.049999999999999e-05,0.0002095,1.7440565000000001,1.03855475,2.44955825,0.32209699999999997,1.9188609999999997,0.0160285,0.00013900000000000002,1.4110034999999999
32,0.3326645,0.16633225,0.49899675,26.915789999999998,17.232812,36.598768,0.9611965,0.95852775,0.96386525,0.000321,0.0001605,0.0004815,5.677995500000001,2.97298725,8.38300375,0.33266450000000003,19.365956,0.005337499999999995,0.000321,5.4100165
33,0.327474,0.163737,0.49121099999999995,11.552605,8.468885,14.636325,0.9688300000000001,0.9610785000000001,0.9765815,0.0003285,0.00016425,0.00049275,1.9696765,1.21185725,2.72749575,0.32747399999999993,6.167439999999999,0.015502999999999934,0.0003285,1.5156385
34,0.1117425,0.05587125,0.16761375,23.4600715,15.08413775,31.83600525,0.9355575,0.90717275,0.96394225,2.25e-05,1.125e-05,3.375e-05,10.662765499999999,6.23986325,15.085667749999999,0.11174250000000001,16.7518675,0.05676950000000003,2.2499999999999998e-05,8.8458045
35,0.2144755,0.10723775,0.32171325,28.966496,19.093020000000003,38.839972,0.929636,0.9073585,0.9519135000000001,0.000246,0.000123,0.000369,5.812762,3.3676719999999998,8.257852,0.21447549999999999,19.746952,0.04455500000000012,0.000246,4.89018
36,0.393348,0.196674,0.5900219999999999,28.828792999999997,17.3298725,40.3277135,0.972529,0.9647155000000001,0.9803425,0.00092,0.00046,0.0013800000000000002,4.905476,2.5954200000000003,7.2155320000000005,0.3933479999999999,22.997841,0.015626999999999946,0.0009200000000000001,4.620112000000001
37,0.3001545,0.15007725,0.45023175,35.2769555,19.98368575,50.57022525,0.940441,0.927268,0.953614,0.000419,0.0002095,0.0006284999999999999,10.410502999999999,5.3589035,15.462102499999999,0.3001545,30.5865395,0.02634599999999998,0.00041899999999999994,10.103198999999998
38,0.256345,0.1281725,0.38451749999999996,10.597911999999999,7.590244,13.60558,0.843225,0.833626,0.852824,0.000121,6.05e-05,0.0001815,2.5072175000000003,1.75909425,3.2553407500000002,0.25634499999999993,6.015336,0.01919800000000005,0.00012099999999999999,1.4962465000000003
39,0.3144295,0.15721475,0.47164425,24.426475999999997,17.7585065,31.0944455,0.9197945000000001,0.89969825,0.93989075,0.0006815,0.00034075,0.0010222500000000002,2.3770510000000002,1.4522615,3.3018405,0.31442950000000003,13.335939,0.040192499999999964,0.0006815000000000001,1.8495789999999999
40,0.3563865,0.17819325,0.53457975,19.872086499999998,11.73881875,28.005354249999996,0.947716,0.9268700000000001,0.9685619999999999,0.0004385,0.00021925,0.0006577499999999999,3.379416,1.7643875000000002,4.9944445,0.35638650000000005,16.266535499999996,0.04169199999999984,0.0004384999999999999,3.230057
41,0.345488,0.1751435,0.5158325,14.7355675,9.91729375,19.55384125,0.984869,0.983302,0.986436,0.000599,0.0003005,0.0008975000000000001,2.002438,1.1592285,2.8456475,0.340689,9.6365475,0.00313399999999997,0.0005970000000000001,1.6864190000000001
42,0.3420575,0.17102875,0.51308625,6.9023565,5.10949075,8.69522225,0.9884120000000001,0.9863905000000001,0.9904335,0.000363,0.0001815,0.0005445,2.1232159999999998,1.1698385,3.0765934999999995,0.34205749999999996,3.5857315000000005,0.004042999999999908,0.00036299999999999993,1.9067549999999995
43,0.3473275,0.17366375,0.52099125,38.3050805,21.84512275,54.76503825,0.958752,0.943519,0.973985,0.000556,0.000278,0.0008339999999999999,11.558927,5.9128445,17.205009500000003,0.3473275,32.9199155,0.030465999999999993,0.0005559999999999999,11.292165000000002
44,0.23092,0.11546,0.34637999999999997,20.135346000000002,12.7602555,27.510436500000004,0.6496664999999999,0.54494975,0.75438325,9.35e-05,4.675e-05,0.00014025,7.1675635,4.12819175,10.20693525,0.23091999999999996,14.750181000000005,0.20943349999999994,9.35e-05,6.078743500000001
45,0.319514,0.159757,0.479271,9.4677345,7.60614875,11.32932025,0.872385,0.8482485,0.8965215,0.0003385,0.00016925,0.00050775,2.103887,1.34101,2.866764,0.31951399999999996,3.7231715000000003,0.04827300000000001,0.00033849999999999993,1.5257539999999998
46,0.2781555,0.13907775,0.41723325,33.3853435,20.36690625,46.40378075,0.896272,0.875476,0.917068,0.0002175,0.00010875,0.00032625,10.3312545,5.5069272499999995,15.15558175,0.2781555,26.036874500000003,0.04159199999999996,0.00021749999999999997,9.6486545
47,0.2632795,0.13163975,0.39491925,27.590471,15.666063999999999,39.514877999999996,0.930534,0.9200505,0.9410175000000001,9.4e-05,4.7e-05,0.00014099999999999998,11.578685,6.0765525,17.080817500000002,0.2632795,23.848813999999997,0.02096700000000007,9.399999999999998e-05,11.004265000000002
48,0.3244755,0.16223775,0.48671325,30.025107,16.815329,43.234885,0.9258535,0.91815075,0.93355625,0.0001895,9.475e-05,0.00028425,10.005540000000002,5.311203,14.699877,0.32447550000000003,26.419556,0.015405499999999961,0.0001895,9.388674000000002
49,0.287369,0.1436845,0.4310535,12.9882125,9.186688749999998,16.789736249999997,0.9076555,0.86286225,0.95244875,0.000202,0.000101,0.000303,2.664212,1.6054565000000003,3.7229675,0.287369,7.603047499999999,0.0895864999999999,0.00020199999999999998,2.117511
50,0.2996155,0.14980775,0.44942324999999994,30.8164795,18.943773750000002,42.68918525,0.9491510000000001,0.9354675,0.9628345,0.000701,0.0003505,0.0010515,3.0056345,1.67633575,4.334933250000001,0.2996154999999999,23.7454115,0.02736700000000003,0.0007009999999999999,2.658597500000001
51,0.3243775,0.16218875,0.48656625,7.4609985,5.601327749999999,9.32066925,0.9718215,0.96363025,0.98001275,0.000201,0.0001005,0.0003015,1.8702960000000002,1.219754,2.5208380000000004,0.3243775,3.7193415000000005,0.016382499999999967,0.000201,1.3010840000000004
52,0.3623865,0.18119325,0.54357975,30.659404000000002,17.62099,43.697818,0.9380729999999999,0.931293,0.9448529999999999,0.001019,0.0005095,0.0015285,2.6657155,1.42430075,3.9071302500000002,0.36238650000000006,26.076828,0.013559999999999905,0.001019,2.4828295000000002
53,0.37388499999999997,0.188021,0.5597489999999999,11.518668,8.2088235,14.828512499999999,0.986675,0.986394,0.986956,0.000874,0.00043750000000000006,0.0013105,1.5419125,0.87111425,2.2127107500000003,0.37172799999999995,6.619688999999999,0.0005620000000000624,0.000873,1.3415965000000003
54,0.363204,0.181602,0.544806,5.8237795000000006,4.493028750000001,7.1545302500000005,0.953387,0.936821,0.9699530000000001,0.000195,9.75e-05,0.0002925,2.152234,1.3128805000000001,2.9915875,0.36320399999999997,2.6615015,0.03313200000000005,0.00019500000000000002,1.678707
55,0.3937575,0.19687875,0.59063625,24.628912000000003,14.863966000000001,34.393858,0.931792,0.9216530000000001,0.941931,0.0010785,0.00053925,0.00161775,3.871309,2.019565,5.723053,0.3937575,19.529892,0.020277999999999907,0.0010785,3.703488
56,0.380524,0.190262,0.570786,12.165497,8.3740365,15.956957500000001,0.985471,0.980674,0.9902679999999999,0.0011995,0.00059975,0.00179925,1.6087485,0.85359725,2.36389975,0.38052400000000003,7.582921000000001,0.00959399999999988,0.0011995,1.5103024999999999
57,0.3556175,0.17780875,0.53342625,18.194924,12.451564,23.938284,0.953343,0.9339085,0.9727775,0.00116,0.00058,0.00174,2.353433,1.2664840000000002,3.440382,0.35561750000000003,11.48672,0.03886899999999993,0.00116,2.173898
58,0.391668,0.195834,0.587502,34.7566785,19.37833925,50.13501775,0.978076,0.972566,0.983586,0.00083,0.000415,0.001245,7.804593000000001,3.964572,11.644614,0.39166799999999996,30.756678500000003,0.011019999999999919,0.00083,7.680042
59,0.3603535,0.18017675,0.54053025,33.682485,19.290732000000002,48.074238,0.9829375,0.97782725,0.98804775,0.0008115,0.00040575,0.00121725,6.9551940000000005,3.566862,10.343526,0.3603535,28.783506,0.010220499999999966,0.0008114999999999999,6.776664
60,0.2663935,0.13319675,0.39959025000000004,7.684417000000001,5.4233475,9.945486500000001,0.941227,0.917335,0.965119,3.05e-05,1.525e-05,4.575e-05,3.2535819999999998,2.098904,4.40826,0.26639350000000006,4.522139000000001,0.04778399999999994,3.0500000000000003e-05,2.309356
61,0.197279,0.0986395,0.29591850000000003,25.962735,15.673949999999998,36.25152,0.965856,0.9495945,0.9821175,5.8e-05,2.9e-05,8.7e-05,7.04661,4.020142,10.073078,0.19727900000000004,20.57757,0.03252299999999997,5.8e-05,6.052936000000001
62,0.300477,0.1502385,0.4507155,33.172277,18.1672775,48.177276500000005,0.9484064999999999,0.92658425,0.97022875,8.25e-05,4.125e-05,0.00012375,12.6928125,6.71050575,18.67511925,0.300477,30.009999000000004,0.043644499999999975,8.25e-05,11.964613500000002
63,0.3650435,0.18252175,0.54756525,23.854785,15.0095995,32.6999705,0.961742,0.9486445,0.9748395,0.0004955,0.00024775,0.00074325,4.2380225,2.1692792499999998,6.306765749999999,0.36504349999999997,17.690371,0.02619499999999997,0.0004955000000000001,4.1374865
64,0.142857,0.0714285,0.21428550000000002,24.980812999999998,21.628239999999998,28.333386,0.8576295,0.85287775,0.8623812500000001,5.25e-05,2.625e-05,7.875e-05,2.297539,1.6432795,2.9517984999999998,0.142857,6.705146000000003,0.009503500000000109,5.25e-05,1.3085189999999998
65,0.275805,0.1379025,0.4137075,36.34522,20.8651925,51.825247499999996,0.9721155,0.96932125,0.97490975,0.000134,6.7e-05,0.000201,14.6866505,7.920467749999999,21.45283325,0.27580499999999997,30.960054999999997,0.005588499999999996,0.000134,13.532365500000001
66,0.317942,0.158971,0.47691300000000003,7.84768,6.92384,8.77152,0.7208485,0.59314625,0.84855075,0.0001045,5.225e-05,0.00015675000000000002,2.4151835,1.65432125,3.17604575,0.31794200000000006,1.8476800000000004,0.25540450000000003,0.00010450000000000002,1.5217245000000001
67,0.293483,0.1467415,0.4402245,25.51253,15.4488475,35.576212500000004,0.8432679999999999,0.8095264999999999,0.8770095,0.000267,0.0001335,0.0004005,5.7579485,3.17394925,8.341947750000001,0.29348300000000005,20.127365000000005,0.06748300000000007,0.000267,5.167998500000001
68,0.3254485,0.16272425,0.48817274999999993,9.911581,7.3009984999999995,12.5221635,0.8762289999999999,0.824454,0.9280039999999999,0.0003265,0.00016325,0.0004897500000000001,2.055973,1.219676,2.89227,0.3254484999999999,5.221165,0.10354999999999992,0.0003265000000000001,1.672594
69,0.225641,0.1128205,0.3384615,20.638357,12.8191785,28.4575355,0.743736,0.652356,0.835116,5.5e-05,2.75e-05,8.25e-05,9.832523,5.473189,14.191856999999999,0.22564100000000004,15.638357,0.18275999999999992,5.4999999999999995e-05,8.718668
70,0.195417,0.0977085,0.29312550000000004,25.821469,16.584969,35.057969,0.9567764999999999,0.94153025,0.9720227499999999,0.0002055,0.00010275,0.00030825000000000004,5.887389,3.2554245,8.5193535,0.19541700000000004,18.473,0.030492499999999922,0.00020550000000000003,5.263928999999999
71,0.3665215,0.18326075,0.54978225,30.56029,18.481707,42.638873,0.8513280000000001,0.8498600000000001,0.852796,0.000874,0.000437,0.001311,5.243198499999999,2.77272525,7.71367175,0.36652150000000006,24.157165999999997,0.0029359999999999387,0.0008740000000000001,4.940946499999999
72,0.2396595,0.11982975,0.35948925,33.7932255,19.58919525,47.99725575,0.9663,0.953117,0.9794830000000001,0.0002825,0.00014125,0.00042375,9.9716995,5.328302249999999,14.61509675,0.23965949999999997,28.4080605,0.02636600000000011,0.0002825,9.2867945
73,0.28149,0.141541,0.421439,14.797066000000001,11.0040845,18.5900475,0.6718299999999999,0.6113925,0.7322675,0.00024,0.00012,0.00036,1.924344,1.171634,2.677054,0.279898,7.585963000000001,0.12087499999999995,0.00024000000000000003,1.50542
74,0.287367,0.1436835,0.4310505,22.5933565,15.201803250000001,29.98490975,0.881064,0.846768,0.91536,0.0006125,0.00030625,0.00091875,3.0688779999999998,1.7734105,4.3643455,0.28736700000000004,14.783106499999999,0.06859199999999999,0.0006125,2.590935
75,0.3559895,0.17799475,0.53398425,20.013657499999997,12.456318249999999,27.57099675,0.793823,0.711824,0.875822,0.00055,0.000275,0.000825,3.5124705,1.90162375,5.1233172499999995,0.35598950000000007,15.1146785,0.16399799999999998,0.0005499999999999999,3.2216934999999998
76,0.286727,0.1433635,0.43009050000000004,14.7548245,10.45961925,19.05002975,0.8853195,0.84470875,0.92593025,0.0004505,0.00022525,0.00067575,2.5206305,1.5854257500000002,3.4558352500000002,0.28672700000000007,8.5904105,0.08122149999999995,0.00045050000000000005,1.8704095
77,0.3486185,0.17430925,0.52292775,7.610839500000001,5.98486925,9.23680975,0.7738325,0.66574575,0.88191925,0.0004485,0.00022425,0.00067275,2.7733035,1.54749575,3.99911125,0.34861850000000005,3.251940500000001,0.21617350000000002,0.00044849999999999995,2.4516155
78,0.299273,0.1496365,0.4489095,40.1810305,24.67309075,55.688970250000004,0.9769730000000001,0.9740785000000001,0.9798675,0.0005025,0.00025125,0.0007537500000000001,11.3822615,5.98876075,16.77576225,0.299273,31.015879500000004,0.005788999999999933,0.0005025000000000001,10.787001499999999
79,0.263158,0.131579,0.394737,19.2938155,12.562383749999999,26.02524725,0.744004,0.704028,0.78398,0.0001175,5.875e-05,0.00017625,5.9596395,3.43657275,8.48270625,0.263158,13.462863500000001,0.07995200000000002,0.00011750000000000001,5.0461335
80,0.368647,0.1843235,0.5529705,9.1332495,7.06662475,11.19987425,0.6179595,0.48106475,0.75485425,0.000437,0.0002185,0.0006555,2.4553925,1.32182675,3.58895825,0.36864700000000006,4.133249500000001,0.27378949999999996,0.00043700000000000005,2.2671315
81,0.2734125,0.13670625,0.41011875,32.357997499999996,18.678998749999998,46.03699625,0.8717895,0.82490725,0.91867175,0.000194,9.7e-05,0.000291,9.603204999999999,5.157782,14.048627999999999,0.27341249999999995,27.357997500000003,0.09376450000000003,0.00019400000000000003,8.890846
82,0.2839405,0.14197025,0.42591075,28.4753515,16.47374375,40.47695925,0.8212189999999999,0.7806695,0.8617684999999999,0.000139,6.95e-05,0.00020849999999999997,11.235568,5.8993365,16.5717995,0.28394050000000004,24.0032155,0.08109899999999992,0.00013899999999999996,10.672463
83,0.3284365,0.16421825,0.49265475000000003,29.780445,16.692998000000003,42.867892,0.844697,0.818462,0.870932,0.0002495,0.00012475,0.00037425,10.62383,5.514193499999999,15.733466499999999,0.3284365,26.174893999999995,0.05247000000000002,0.00024950000000000005,10.219273
84,0.338367,0.1691835,0.5075505,11.566702000000001,8.4759335,14.657470500000002,0.9563630000000001,0.9373605,0.9753655,0.0002845,0.00014225,0.00042674999999999994,3.2746045,1.81651975,4.73268925,0.33836700000000003,6.181537000000002,0.038004999999999955,0.0002844999999999999,2.9161694999999996
85,0.318674,0.159337,0.478011,30.863425999999997,19.336838,42.390013999999994,0.6980735,0.54964475,0.84650225,0.000783,0.0003915,0.0011745,3.275101,1.752476,4.797726,0.318674,23.053175999999993,0.2968575,0.0007830000000000001,3.0452500000000002
86,0.362244,0.19215149999999998,0.5323365,13.212097499999999,11.21582075,15.208374249999999,0.6387305,0.5087032499999999,0.76875775,0.0002835,0.00014475,0.00042225,1.5122274999999998,0.99666775,2.02778725,0.340185,3.992553499999998,0.2600545000000001,0.00027749999999999997,1.0311195
87,0.3612685,0.18063425,0.54190275,30.979219999999998,18.3618915,43.5965485,0.7105115,0.58615875,0.83486425,0.0010515,0.00052575,0.0015772499999999999,2.9021434999999998,1.4968727499999999,4.30741425,0.3612685,25.234657,0.24870550000000002,0.0010515,2.8105415000000002
88,0.35339349999999997,0.17760325000000002,0.52918375,12.187662499999998,9.29539325,15.079931749999998,0.8872065,0.85150775,0.92290525,0.0008039999999999999,0.0004025,0.0012055,1.6210385,1.01740025,2.22467675,0.35158049999999996,5.784538499999998,0.0713975,0.0008029999999999999,1.2072765
89,0.2814285,0.14071425,0.42214275,7.2169905,6.10849525,8.325485749999999,0.709401,0.6541014999999999,0.7647005,8.45e-05,4.225e-05,0.00012675,2.6718525,1.5160287500000003,3.82767625,0.28142849999999997,2.2169904999999988,0.11059900000000011,8.45e-05,2.3116475
90,0.3814105,0.19070525,0.57211575,24.6755305,15.03034775,34.32071325,0.8657275,0.80412225,0.9273327499999999,0.000949,0.0004745,0.0014234999999999999,4.120343,2.1561055000000002,6.0845805,0.38141050000000004,19.290365499999997,0.12321049999999989,0.0009489999999999999,3.928475
91,0.3950155,0.19750775,0.5925232500000001,12.816811,9.100988,16.532633999999998,0.91615,0.882517,0.9497829999999999,0.001448,0.000724,0.0021720000000000003,1.682039,0.869253,2.494825,0.3950155000000001,7.431645999999999,0.06726599999999994,0.0014480000000000003,1.625572
92,0.3733535,0.18667675,0.5600302500000001,17.693846,11.92913,23.458562,0.7950365,0.7200262500000001,0.87004675,0.0011955,0.00059775,0.00179325,2.6394555000000004,1.46460825,3.8143027500000004,0.37335350000000006,11.529432,0.1500204999999999,0.0011955,2.3496945000000005
93,0.3625425,0.18127125,0.54381375,34.381933999999994,19.370416499999997,49.3934515,0.8318385,0.7733507500000001,0.89032625,0.0007685,0.00038425,0.00115275,8.332276,4.295610999999999,12.368941,0.3625425,30.023035,0.1169754999999999,0.0007684999999999999,8.07333
94,0.373987,0.1869935,0.5609805,32.449343,18.7741815,46.1245045,0.8004340000000001,0.7077910000000001,0.893077,0.000713,0.0003565,0.0010695,6.7732715,3.4442372500000005,10.10230575,0.37398699999999996,27.350323,0.18528599999999995,0.0007129999999999999,6.658068499999999
95,0.243309,0.1216545,0.3649635,11.1535895,9.14750875,13.159670250000001,0.677597,0.600337,0.754857,4.4e-05,2.2e-05,6.6e-05,3.4161265,2.29929025,4.532962749999999,0.243309,4.012161500000001,0.15452,4.4000000000000006e-05,2.2336724999999995
96,0.337728,0.168864,0.5065919999999999,26.0509675,14.52548375,37.57645125,0.859302,0.8325635,0.8860405,0.000143,7.15e-05,0.0002145,7.0417195,3.6016987499999997,10.48174025,0.3377279999999999,23.0509675,0.053477,0.000143,6.8800415
97,0.386648,0.193324,0.5799719999999999,29.230849,16.1154245,42.346273499999995,0.620573,0.431555,0.809591,0.000127,6.35e-05,0.0001905,10.2677055,5.272788750000001,15.26262225,0.38664799999999994,26.230848999999996,0.3780359999999999,0.000127,9.9898335
98,0.389205,0.1946025,0.5838075,28.977100999999998,16.359379,41.594823,0.778918,0.6885555,0.8692805,0.000603,0.0003015,0.0009045,6.869616499999999,3.48084475,10.25838825,0.389205,25.235443999999998,0.18072500000000002,0.000603,6.777543499999999
