label,DICE,DICE,HDRFDST(0.95),HDRFDST(0.95),VOLSMTY,VOLSMTY,MUTINF,MUTINF,MAHLNBS,MAHLNBS
46,0.2781555,0.39337128054866943,33.3853435,36.8217010397062,0.896272,0.05881997048622183,0.0002175,0.00030759144981614816,10.3312545,13.645258052552194
47,0.2632795,0.37233343959480725,27.590471,33.72731620531334,0.930534,0.029651815762276743,9.4e-05,0.00013293607486307093,11.578685,15.562380806947568
48,0.3244755,0.4588776527577912,30.025107,37.36289440707548,0.9258535,0.02178666703513866,0.0001895,0.00026799347006970154,10.005540000000002,13.277590103499657
49,0.287369,0.40640113720559395,12.9882125,10.752332889866853,0.9076555,0.12669444330553725,0.000202,0.0002856711395993652,2.664212,2.994612774674215
50,0.2996155,0.42372030359719604,30.8164795,33.58108298743006,0.9491510000000001,0.0387027825614645,0.000701,0.0009913637072235396,3.0056345,3.7598246413912046
51,0.3243775,0.45873905982867863,7.4609985,5.25994319239709,0.9718215,0.02316835368557718,0.000201,0.00028425692603699213,1.8702960000000002,1.840010638586636
52,0.3623865,0.5124919031209176,30.659404000000002,36.878203821270475,0.9380729999999999,0.019176735905779153,0.001019,0.0014410836200581837,2.6657155,3.5112511519600105
53,0.37388499999999997,0.5257027791138258,11.518668,9.36165396249199,0.986675,0.00079478802205365,0.000874,0.001234608439951712,1.5419125,1.897303965532276
54,0.363204,0.5136480227081577,5.8237795000000006,3.7639315175763364,0.953387,0.046855723748545415,0.000195,0.00027577164466275353,2.152234,2.3740502066506513
55,0.3937575,0.556857196786124,24.628912000000003,27.619438138081815,0.931792,0.028677422617801606,0.0010785,0.001525229327019383,3.871309,5.237522957686009
56,0.380524,0.5381422016084596,12.165497,10.723869720603753,0.985471,0.01356796491740746,0.0011995,0.0016963491680665277,1.6087485,2.135890278785991
57,0.3556175,0.5029190915172141,18.194924,16.244675211182276,0.953343,0.05496906695587985,0.00116,0.0016404877323527903,2.353433,3.074356034815747
58,0.391668,0.5539021975475454,34.7566785,43.49651186824898,0.978076,0.015584633457351432,0.00083,0.001173797256769669,7.804593000000001,10.86121955599499
59,0.3603535,0.5096168069486131,33.682485,40.70602455784736,0.9829375,0.01445396971423417,0.0008115,0.0011476343058657668,6.9551940000000005,9.583650136445508
60,0.2663935,0.3767373006280371,7.684417000000001,6.395270304736306,0.941227,0.067576780864436,3.05e-05,4.31335136523794e-05,3.2535819999999998,3.2659225755476813
61,0.197279,0.27899463737140184,25.962735,29.101078574681726,0.965856,0.045994467689060244,5.8e-05,8.202438661763951e-05,7.04661,8.560144183376353
62,0.300477,0.42493864858118047,33.172277,42.44054759260302,0.9484064999999999,0.061722643822992626,8.25e-05,0.00011667261889578034,12.6928125,16.920518680252226
63,0.3650435,0.516249468556143,23.854785,25.017962591611692,0.961742,0.03704532426636318,0.0004955,0.0007007428201558685,4.2380225,5.8512895224355885
64,0.142857,0.20203030687993326,24.980812999999998,9.48250841089171,0.8576295,0.013439978590012707,5.25e-05,7.42462120245875e-05,2.297539,1.8505253164228799
65,0.275805,0.3900471715703115,36.34522,43.78412967281695,0.9721155,0.007903332493322037,0.000134,0.00018950461735799476,14.6866505,19.137654821089768
66,0.317942,0.4496378884480266,7.84768,2.613014114925521,0.7208485,0.3611965077911192,0.0001045,0.00014778531726798843,2.4151835,2.1520434260954167
67,0.293483,0.41504763892594304,25.51253,28.464392557833552,0.8432679999999999,0.09543537382962364,0.000267,0.0003775950211536164,5.7579485,7.308653569023812
68,0.3254485,0.4602536825539802,9.911581,7.3838423543877205,0.8762289999999999,0.146441814383734,0.0003265,0.00046174072811481555,2.055973,2.365405119143864
69,0.225641,0.3191045624274275,20.638357,22.115976562632227,0.743736,0.25846167065930686,5.5e-05,7.778174593052023e-05,9.832523,12.330058531428309
70,0.195417,0.27636137171826314,25.821469,26.124767137718184,0.9567764999999999,0.04312290705066161,0.0002055,0.00029062088706767106,5.887389,7.444319783169044
71,0.3665215,0.5183396762013304,30.56029,34.16339178569821,0.8513280000000001,0.004152131019127359,0.000874,0.0012360226535140851,5.243198499999999,6.987553551259875
72,0.2396595,0.33892971525155474,33.7932255,40.17506443981541,0.9663,0.03728715478552903,0.0002825,0.0003995153313703993,9.9716995,13.133510732871866
73,0.28149,0.39583554768110457,14.797066000000001,10.728171758260492,0.6718299999999999,0.17094306435184792,0.00024,0.0003394112549695428,1.924344,2.1289853810677046
74,0.287367,0.4063983087784692,22.5933565,20.906469706305856,0.881064,0.09700373667029531,0.0006125,0.0008662058069535207,3.0688779999999998,3.664135416227135
75,0.3559895,0.5034451789624169,20.013657499999997,21.37538332560903,0.793823,0.23192819580206292,0.00055,0.0007778174593052023,3.5124705,4.556162641509245
76,0.286727,0.40549321209855044,14.7548245,12.148675035452241,0.8853195,0.1148645468562863,0.0004505,0.0006371032098490793,2.5206305,2.6451584820914795
77,0.3486185,0.4930210107941648,7.610839500000001,4.5989383591303445,0.7738325,0.3057154955256603,0.0004485,0.0006342747827243331,2.7733035,3.4671078898240966
78,0.299273,0.4232359354520833,40.1810305,43.86307743782965,0.9769730000000001,0.008186882312577791,0.0005025,0.0007106423150924803,11.3822615,15.25512381863892
79,0.263158,0.37216161264697895,19.2938155,19.039364150077716,0.744004,0.11306920273885372,0.0001175,0.00016617009357883868,5.9596395,7.136310433245214
80,0.368647,0.5213455871281544,9.1332495,5.845297499571814,0.6179595,0.38719682413534856,0.000437,0.0006180113267570426,2.4553925,3.206208114983258
81,0.2734125,0.38666366562233384,32.357997499999996,38.69005110386922,0.8717895,0.13260302756913211,0.000194,0.00027435743110038047,9.603204999999999,12.573554994170582
82,0.2839405,0.40155250600699777,28.4753515,33.94567290066409,0.8212189999999999,0.11469130569489563,0.000139,0.00019657568516986021,11.235568,15.09314191852505
83,0.3284365,0.46447935267835105,29.780445,37.016890088478156,0.844697,0.07420378561771632,0.0002495,0.0003528462838120872,10.62383,14.452234474193185
84,0.338367,0.47852320045949703,11.566702000000001,8.742013461711096,0.9563630000000001,0.053747186437989536,0.0002845,0.00040234375849514554,3.2746045,4.124086457078768
85,0.318674,0.45067309277568374,30.863425999999997,32.60211415497393,0.6980735,0.41981990259217106,0.000783,0.0011073292193381334,3.275101,4.3066338508166675
86,0.362244,0.4810942407158913,13.212097499999999,5.646323308200168,0.6387305,0.367772600856154,0.0002835,0.00039244426355853387,1.5122274999999998,1.4582231813273645
87,0.3612685,0.5109108123581845,30.979219999999998,35.68719417123316,0.7105115,0.3517226911367818,0.0010515,0.0014870455608353094,2.9021434999999998,3.9747059069124218
88,0.35339349999999997,0.4972099113659139,12.187662499999998,8.180572798769317,0.8872065,0.10097131281953306,0.0008039999999999999,0.0011356134905855953,1.6210385,1.707346799834322
89,0.2814285,0.3980000015383166,7.2169905,3.1352980327523086,0.709401,0.15641060578490196,8.45e-05,0.00011950104602052652,2.6718525,3.2691632459258595
90,0.3814105,0.5393959019315033,24.6755305,27.28069651323405,0.8657275,0.17424596012677024,0.000949,0.0013420886706920672,4.120343,5.5557026244436445
91,0.3950155,0.5586362774475894,12.816811,10.509934563955762,0.91615,0.09512848948658856,0.001448,0.0020477812383162416,1.682039,2.298905969013957
92,0.3733535,0.5280015832594633,17.693846,16.305079100858357,0.7950365,0.2121610257339929,0.0011955,0.001690692313817035,2.6394555000000004,3.3229698293334686
93,0.3625425,0.5127125204366478,34.381933999999994,42.45898328060211,0.8318385,0.165428338565374,0.0007685,0.0010868231226837234,8.332276,11.417412779513578
94,0.373987,0.5288974875512268,32.449343,38.6791977218848,0.8004340000000001,0.2620339741178613,0.000713,0.0010083342699720168,6.7732715,9.415930771909089
95,0.243309,0.3440908876474354,11.1535895,5.6740532077311805,0.677597,0.21852427965789062,4.4e-05,6.222539674441618e-05,3.4161265,3.158889943399817
96,0.337728,0.4776195179931406,26.0509675,32.598990864321436,0.859302,0.075627898675026,0.000143,0.0002022325394193526,7.0417195,9.729847998989733
97,0.386648,0.5468028454644325,29.230849,37.09602240836074,0.620573,0.5346236382652753,0.000127,0.00017960512242138306,10.2677055,14.127758021549084
98,0.389205,0.5504189895434205,28.977100999999998,35.688307157306745,0.778918,0.2555837460598776,0.000603,0.0008527707781109763,6.869616499999999,9.584893937273614
