DICE,HDRFDST(0.95),VOLSMTY,MUTINF,MAHLNBS,id
0.0,0.0,0.0,0.0,0.0,0.0
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
