DICE,HDRFDST(0.95),VOLSMTY,MUTINF,MAHLNBS,id
8.0,8.0,8.0,8.0,8.0,8.0
0.42607375,30.384507125000003,0.741864375,0.027638000000000003,0.7551175000000001,5.5
0.281565887187427,14.393717877944406,0.15004507263099073,0.06676368610683077,0.9209877341545559,2.449489742783178
0.007092,7.071068,0.519992,2e-06,0.033533,2.0
0.25791025,23.096843,0.6833212500000001,0.000196,0.31721025,3.75
0.40746499999999997,31.4426685,0.7396965,0.001063,0.480927,5.5
0.5566575,37.99267175,0.80875275,0.007889,0.76123125,7.25
0.907801,54.230987,0.941176,0.191546,2.889367,9.0
