label,DICE,DICE,HDRFDST(0.95),HDRFDST(0.95),VOLSMTY,VOLSMTY,MUTINF,MUTINF,MAHLNBS,MAHLNBS
,mean,std,mean,std,mean,std,mean,std,mean,std
0,0.0,,inf,,0.0,,0.0,,inf,
1,0.42607375,0.281565887187427,30.384507125,14.393717877944406,0.741864375,0.15004507263099073,0.027638000000000003,0.06676368610683077,0.7551175,0.9209877341545558
