label,DICE,DICE,HDRFDST(0.95),HDRFDST(0.95),VOLSMTY,VOLSMTY,MUTINF,MUTINF,MAHLNBS,MAHLNBS
,mean,std,mean,std,mean,std,mean,std,mean,std
1,0.4462965,0.6310355265597175,26.190476500000003,27.552093995348383,0.9942074999999999,0.004543161069123617,0.014308000000000001,0.02021335444699865,2.122382,2.969114504144628
2,0.444867,0.623956680573259,26.049575,28.12186437617254,0.987859,0.00558331514424895,0.016886,0.023880410214232085,1.608346,2.2554273872523587
3,0.3853965,0.5450329571911224,20.5286645,21.820812514495433,0.8810645,0.004131624922473027,0.0006125,0.0008662058069535207,2.1801665,2.8553601149348045
4,0.471851,0.6672980836193073,13.9535315,16.570995798311717,0.9822489999999999,0.0025130575003369125,0.0032765,0.004633670737115446,2.438968,3.315619454343034
5,0.454232,0.6423810548638558,15.198425,14.422750949844833,0.9667705,0.04152060308449286,0.002273,0.003214507427274045,2.0211715,2.648736442404284
6,0.3986985,0.5638448259978095,17.813834500000002,17.06852744326307,0.975786,0.017205322199831088,0.0005315,0.0007516545084012999,3.898249,5.067917739364166
7,0.4374075,0.6185876187837096,22.877684,25.28286317662048,0.9897499999999999,0.009902323363736462,0.0011185,0.0015817978695143067,5.6018855,7.686865187290622
8,0.423922,0.5995162417883273,29.2928,0.929361756221977,0.974845,0.026973295275142053,0.0006105,0.0008633773798287746,4.311543,5.588246506940974
9,0.815434,0.12346367242229593,4.6742345,3.7819386988660324,0.8905775,0.05588052759682926,0.0002175,9.970205614730321e-05,0.44126750000000003,0.4307291460123171
10,0.9131985,0.029604439607937214,3.460813,1.4302267025398454,0.955454,0.05029509113223677,0.0003075,3.5355339059327467e-06,0.140451,0.011432502438224102
11,0.434325,0.6142283054776946,19.331469,21.50787321609317,0.939602,0.05628994242313623,0.0004035,0.0005706351724175439,5.499280499999999,7.6634344969892245
12,0.4385965,0.6202691187093712,16.2151695,20.931712004180657,0.9854955000000001,0.0020428314908479965,0.000248,0.0003507249634685276,6.0651535,8.25734762464343
13,0.424276,0.6000168733894072,8.3963335,7.874208886325312,0.9822195,0.0063519402153987305,0.000175,0.00024748737341529165,3.0258135,3.9655177613976837
14,0.427491,0.6045635699924368,8.960467,7.773033926752797,0.9443509999999999,0.03430740680960884,0.0005335,0.0007544829355260463,1.937138,2.3091887158259716
15,0.44795799999999997,0.6326413660597922,25.6798445,27.714458440230878,0.9811105,0.006670138266932721,0.0141915,0.02005708384835642,2.1458405000000003,2.944028476868473
16,0.4484555,0.6146957030600588,25.377444,27.403844108925156,0.988943,0.012012329998797072,0.017216,0.024289117933757907,1.6032564999999999,2.2228884545024967
17,0.385175,0.5447197088870569,22.297673,16.23661277966319,0.9147620000000001,0.03726735579565582,0.000555,0.0007848885271170678,2.2759865,2.8319831647487774
18,0.476731,0.674199445803688,15.703191,12.720832608769678,0.993536,0.008319818387440878,0.003466,0.0049016642071851475,2.41422,3.3309877131253427
19,0.475974,0.6647623987019723,13.0974135,14.279899116589183,0.975175,0.0015174511524263178,0.0020875,0.0029436855300795975,1.8834,2.5995394881032294
20,0.429576,0.6075122052699847,15.731978,16.24837620807501,0.9470835,0.00024678026663409674,0.000703,0.0009941921343482856,3.803423,5.033631545757992
21,0.4672465,0.6607863372713604,19.6783705,21.829418004022475,0.9734240000000001,0.033580501038549045,0.0009315,0.001317339933350538,5.87922,8.199226982763802
22,0.46765,0.6613569724437779,14.8654245,18.194457813587093,0.9611425,0.0482253895837037,0.0004325,0.0006116473657263636,4.3092865,5.991224540218844
23,0.4578885,0.6475521267546729,18.5214155,23.36480986970107,0.9626665,0.019805353834253976,0.0004955,0.0007007428201558685,5.4110974999999994,7.6375727735741075
24,0.430124,0.6082871943021652,16.779856,21.28080991494567,0.968953,0.008770952513837955,0.0002475,0.000350017856687341,6.0430965,8.105035409762285
25,0.381776,0.5399127969885508,8.671564,6.9719413406380575,0.9134885,0.013058140928171981,0.0001485,0.00021001071401240462,3.565366,4.448229155322149
26,0.46130899999999997,0.6484225752023136,8.561553,6.276911943274176,0.9849125,0.014063646771019275,0.000469,0.0006618519471906085,1.839392,2.4035026183006334
27,0.9411510000000001,0.015003391683216254,2.9208095,0.968370716019697,0.974998,0.00770039284712151,0.001426,0.00025031580054003794,0.090974,0.030544184520134115
28,0.9449495,0.014149913798324004,2.736854,1.4210060301131728,0.9881530000000001,0.0069254038149409855,0.0014845000000000001,9.40452018978108e-05,0.081539,0.0226019611538468
29,0.9457725,0.00025243712088355555,3.0811390000000003,0.11474787423739082,0.9808265,0.008645794613567908,0.0017245,0.0002609224022578362,0.095354,0.0048139829663180166
30,0.9457985,0.025139767391525285,2.439158,1.4494897054729297,0.9846820000000001,0.005866157856723617,0.0008914999999999999,4.949747468305838e-06,0.09342,0.08009398510500024
