label,DICE_median,DICE_q1,DICE_q3,HDRFDST(0.95)_median,HDRFDST(0.95)_q1,HDRFDST(0.95)_q3,VOLSMTY_median,VOLSMTY_q1,VOLSMTY_q3,MUTINF_median,MUTINF_q1,MUTINF_q3,MAHLNBS_median,MAHLNBS_q1,MAHLNBS_q3,DICE_iqr,HDRFDST(0.95)_iqr,VOLSMTY_iqr,MUTINF_iqr,MAHLNBS_iqr
12,0.4385965,0.21929825,0.65789475,16.2151695,8.81469175,23.61564725,0.9854955000000001,0.98477325,0.98621775,0.000248,0.000124,0.00037200000000000004,6.0651535,3.1457402500000002,8.98456675,0.43859649999999994,14.800955499999999,0.0014444999999999597,0.00024800000000000007,5.838826500000001
13,0.424276,0.212138,0.636414,8.3963335,5.61238025,11.18028675,0.9822195,0.9799737500000001,0.98446525,0.000175,8.75e-05,0.0002625,3.0258135,1.62379125,4.42783575,0.42427600000000004,5.5679065,0.004491499999999871,0.00017499999999999997,2.8040445
14,0.427491,0.2137455,0.6412365,8.960467,6.2122845,11.7086495,0.9443509999999999,0.9322215,0.9564805,0.0005335,0.00026675,0.00080025,1.937138,1.1207165,2.7535594999999997,0.42749099999999995,5.496365,0.02425899999999992,0.0005334999999999999,1.6328429999999998
15,0.44795799999999997,0.2242855,0.6716305,25.6798445,15.88130375,35.47838525,0.9811105,0.97875225,0.98346875,0.0141915,0.007100250000000001,0.02128275,2.1458405000000003,1.10496925,3.18671175,0.447345,19.5970815,0.004716500000000012,0.014182499999999999,2.0817425000000003
16,0.4484555,0.23112775,0.66578325,25.377444,15.688722,35.066166,0.988943,0.984696,0.99319,0.017216,0.008628499999999999,0.0258035,1.6032564999999999,0.81734675,2.3891662499999997,0.4346555000000001,19.377444000000004,0.008494000000000002,0.017175000000000003,1.5718194999999997
17,0.385175,0.1925875,0.5777625,22.297673,16.5571635,28.038182499999998,0.9147620000000001,0.901586,0.927938,0.000555,0.0002775,0.0008325000000000001,2.2759865,1.27472925,3.2772437500000002,0.38517499999999993,11.481018999999996,0.026352000000000042,0.0005550000000000002,2.0025145
18,0.476731,0.2383655,0.7150965,15.703191,11.2056975,20.2006845,0.993536,0.9905945,0.9964774999999999,0.003466,0.001733,0.005199,2.41422,1.2365380000000001,3.591902,0.476731,8.994987000000002,0.0058829999999998606,0.0034659999999999995,2.355364
19,0.475974,0.240945,0.711003,13.0974135,8.048706750000001,18.14612025,0.975175,0.9746385,0.9757115000000001,0.0020875,0.00104675,0.00312825,1.8834,0.964324,2.802476,0.4700580000000001,10.097413499999998,0.0010730000000001017,0.0020815,1.838152
20,0.429576,0.214788,0.644364,15.731978,9.9873095,21.4766465,0.9470835,0.94699625,0.9471707500000001,0.000703,0.0003515,0.0010544999999999999,3.803423,2.0237655,5.5830805,0.42957600000000007,11.489337,0.00017450000000007737,0.0007029999999999998,3.5593150000000002
21,0.4672465,0.23362325,0.7008697500000001,19.6783705,11.96050575,27.39623525,0.9734240000000001,0.9615515,0.9852965,0.0009315,0.00046575,0.00139725,5.87922,2.9803555000000004,8.7780845,0.46724650000000006,15.4357295,0.023745000000000016,0.0009315,5.797729
22,0.46765,0.233825,0.7014750000000001,14.8654245,8.43271225,21.298136749999998,0.9611425,0.94409225,0.97819275,0.0004325,0.00021625,0.00064875,4.3092865,2.19106875,6.42750425,0.46765000000000007,12.865424499999998,0.03410050000000009,0.00043250000000000005,4.236435500000001
23,0.4578885,0.22894425,0.68683275,18.5214155,10.26070775,26.782123249999998,0.9626665,0.95566425,0.96966875,0.0004955,0.00024775,0.00074325,5.4110974999999994,2.71080775,8.11138725,0.45788850000000003,16.521415499999996,0.014004499999999975,0.0004955000000000001,5.4005795
24,0.430124,0.215062,0.645186,16.779856,9.2559535,24.3037585,0.968953,0.965852,0.972054,0.0002475,0.00012375,0.00037125,6.0430965,3.1775337500000003,8.90865925,0.43012400000000006,15.047805,0.00620199999999993,0.0002475,5.731125499999999
25,0.381776,0.190888,0.5726640000000001,8.671564,6.2066105,11.1365175,0.9134885,0.9088717500000001,0.91810525,0.0001485,7.425e-05,0.00022275000000000002,3.565366,1.9926795000000002,5.138052500000001,0.38177600000000006,4.929907,0.009233499999999895,0.00014850000000000003,3.145373
26,0.46130899999999997,0.232057,0.690561,8.561553,6.3423295,10.7807765,0.9849125,0.97994025,0.98988475,0.000469,0.000235,0.0007030000000000001,1.839392,0.9896255,2.6891585,0.45850399999999997,4.438447,0.009944500000000023,0.0004680000000000001,1.699533
27,0.9411510000000001,0.9358465,0.9464555,2.9208095,2.57843875,3.26318025,0.974998,0.9722755,0.9777205,0.001426,0.0013375,0.0015145,0.090974,0.080175,0.101773,0.01060899999999998,0.6847414999999999,0.005445000000000033,0.00017700000000000007,0.021598000000000006
28,0.9449495,0.93994675,0.9499522499999999,2.736854,2.2344524999999997,3.2392555,0.9881530000000001,0.9857045,0.9906015,0.0014845000000000001,0.00145125,0.00151775,0.081539,0.073548,0.08953,0.01000549999999989,1.0048030000000003,0.00489700000000004,6.649999999999994e-05,0.015981999999999996
29,0.9457725,0.9456832500000001,0.94586175,3.0811390000000003,3.0405695,3.1217085,0.9808265,0.97776975,0.9838832500000001,0.0017245,0.00163225,0.00181675,0.095354,0.093652,0.097056,0.00017849999999985933,0.08113899999999985,0.006113500000000105,0.00018449999999999999,0.0034040000000000042
30,0.9457985,0.93691025,0.95468675,2.439158,1.9266860000000001,2.9516299999999998,0.9846820000000001,0.982608,0.986756,0.0008914999999999999,0.00088975,0.00089325,0.09342,0.0651025,0.1217375,0.017776500000000084,1.0249439999999996,0.0041479999999999295,3.4999999999999224e-06,0.056635000000000005
