label,DICE_median,DICE_q1,DICE_q3,HDRFDST(0.95)_median,HDRFDST(0.95)_q1,HDRFDST(0.95)_q3,VOLSMTY_median,VOLSMTY_q1,VOLSMTY_q3,MUTINF_median,MUTINF_q1,MUTINF_q3,MAHLNBS_median,MAHLNBS_q1,MAHLNBS_q3,DICE_iqr,HDRFDST(0.95)_iqr,VOLSMTY_iqr,MUTINF_iqr,MAHLNBS_iqr
1,0.6599195,0.6146352500000001,0.70520375,45.03321,44.983247,45.083173,0.9917910000000001,0.9893000000000001,0.994282,0.0175665,0.01546225,0.01967075,0.712606,0.5857965,0.8394155,0.09056849999999994,0.09992600000000351,0.004981999999999931,0.0042085000000000004,0.25361899999999993
2,0.6056805000000001,0.56777375,0.64358725,43.800452500000006,43.72910625,43.87179875,0.9924515,0.9919122499999999,0.99299075,0.018418,0.0164185,0.020417499999999998,0.7050974999999999,0.60934725,0.80084775,0.07581350000000009,0.14269250000000255,0.0010785000000000933,0.003998999999999999,0.19150049999999996
3,0.43728,0.344497,0.530063,25.4400935,20.68873525,30.19145175,0.918022,0.887864,0.94818,0.0005965,0.00043675,0.00075625,1.4129360000000002,0.97529,1.8505820000000002,0.18556599999999995,9.502716499999998,0.060316000000000036,0.00031949999999999996,0.8752920000000002
4,0.5957185,0.45381475,0.73762225,24.895514,24.6645485,25.1264795,0.9664170000000001,0.9595615000000001,0.9732725,0.0035909999999999996,0.002349,0.004833,1.1258854999999999,0.73239275,1.51937825,0.28380750000000005,0.46193099999999987,0.013710999999999918,0.0024839999999999997,0.7869854999999999
5,0.477063,0.475764,0.478362,23.8832125,23.731432249999997,24.03499275,0.961185,0.960765,0.961605,0.001868,0.0018640000000000002,0.001872,1.189656,1.1544475,1.2248645,0.002597999999999989,0.30356050000000323,0.0008400000000000629,7.99999999999976e-06,0.07041699999999995
6,0.6621625,0.6506752499999999,0.67364975,28.8232655,28.589079750000003,29.05745125,0.951998,0.937088,0.966908,0.000833,0.0008035,0.0008625,0.748734,0.6924374999999999,0.8050305,0.02297450000000012,0.4683714999999964,0.029819999999999958,5.9000000000000025e-05,0.11259300000000005
7,0.7063135,0.70568625,0.70694075,39.743759499999996,38.96376275,40.52375625,0.935624,0.9272455,0.9440025000000001,0.0016164999999999999,0.00159275,0.00164025,0.7101655,0.68721125,0.73311975,0.0012545000000000472,1.5599934999999974,0.016757000000000133,4.7500000000000016e-05,0.04590849999999991
8,0.7409680000000001,0.7400680000000001,0.741868,27.8630785,27.67017075,28.05598625,0.9141035,0.90974925,0.91845775,0.001039,0.0010149999999999998,0.0010630000000000001,0.6127625,0.5908852499999999,0.6346397500000001,0.0017999999999999128,0.38581549999999964,0.008708500000000008,4.80000000000003e-05,0.04375450000000014
9,0.8000339999999999,0.7544474999999999,0.8456205,4.892951,3.5645094999999998,6.2213925,0.86022,0.81492,0.90552,0.0002115,0.00017325,0.00024975,0.4289155,0.26041225,0.59741875,0.09117300000000006,2.6568830000000005,0.09060000000000001,7.650000000000002e-05,0.3370065
10,0.8709990000000001,0.863046,0.8789520000000001,4.785578,4.628857,4.942299,0.931584,0.9048164999999999,0.9583515,0.000285,0.00028450000000000003,0.0002855,0.1619495,0.14708425,0.17681475,0.015906000000000087,0.3134420000000002,0.05353500000000011,9.9999999999997e-07,0.029730499999999993
11,0.5598715,0.50540725,0.61433575,33.085286499999995,32.62057825,33.549994749999996,0.948483,0.9274415,0.9695244999999999,0.000498,0.000422,0.000574,1.0115845,0.8941472500000001,1.12902175,0.10892849999999998,0.929416499999995,0.04208299999999987,0.00015199999999999995,0.23487449999999988
12,0.719302,0.6558465,0.7827575,16.224745,9.3371175,23.1123725,0.9639215,0.95403425,0.97380875,0.00038,0.0003245,0.0004355,0.5595494999999999,0.44761324999999996,0.67148575,0.126911,13.775255,0.019774500000000028,0.00011100000000000004,0.22387250000000003
13,0.7202025000000001,0.7002652500000001,0.74013975,4.3722815,3.68614075,5.0584222500000005,0.8028934999999999,0.77439775,0.83138925,0.000206,0.0001965,0.00021549999999999998,0.5024715,0.47856925,0.52637375,0.039874499999999924,1.3722815000000006,0.05699149999999997,1.8999999999999974e-05,0.04780449999999997
14,0.6899175,0.67776275,0.70207225,13.019202499999999,13.00960125,13.02880375,0.9599095,0.95851925,0.96129975,0.0007395,0.00071425,0.00076475,0.5743615,0.51901275,0.62971025,0.024309499999999984,0.019202500000000455,0.0027804999999999636,5.049999999999998e-05,0.1106975
15,0.654379,0.609436,0.699322,44.569455,44.4432475,44.6956625,0.9761185,0.97607475,0.97616225,0.0172335,0.01531175,0.01915525,0.7307790000000001,0.6036275,0.8579305,0.08988600000000002,0.25241499999999917,8.750000000001812e-05,0.003843499999999998,0.25430300000000006
16,0.618727,0.58368,0.6537740000000001,43.479877,43.471252500000006,43.4885015,0.9861815,0.98420625,0.98815675,0.0195785,0.01758075,0.02157625,0.6901495,0.6020082499999999,0.77829075,0.0700940000000001,0.01724899999999252,0.003950500000000079,0.0039955000000000025,0.17628250000000012
17,0.5249605,0.46271075,0.58721025,25.118244,21.6695555,28.5669325,0.8792960000000001,0.8620045000000001,0.8965875,0.0006850000000000001,0.0005745,0.0007955,1.1437525,0.86324825,1.42425675,0.12449950000000004,6.897376999999999,0.03458299999999992,0.00022099999999999995,0.5610085
18,0.601361,0.4576985,0.7450235,23.03958,22.3017195,23.7774405,0.971982,0.9713875000000001,0.9725765,0.003609,0.002349,0.004869,1.078781,0.668182,1.4893800000000001,0.28732499999999994,1.475721,0.0011889999999998846,0.00252,0.8211980000000001
19,0.5504290000000001,0.5443035,0.5565545,22.1239975,22.03924775,22.20874725,0.918744,0.9064614999999999,0.9310265,0.0020855,0.00208425,0.00208675,1.1070630000000001,1.0942875,1.1198385,0.0122509999999999,0.16949949999999703,0.02456500000000006,2.499999999999898e-06,0.02555099999999988
