label,DICE_median,DICE_q1,DICE_q3,HDRFDST(0.95)_median,HDRFDST(0.95)_q1,HDRFDST(0.95)_q3,VOLSMTY_median,VOLSMTY_q1,VOLSMTY_q3,MUTINF_median,MUTINF_q1,MUTINF_q3,MAHLNBS_median,MAHLNBS_q1,MAHLNBS_q3,DICE_iqr,HDRFDST(0.95)_iqr,VOLSMTY_iqr,MUTINF_iqr,MAHLNBS_iqr
13,0.0,0.0,0.0,72.13533849999999,69.66082324999999,74.60985375,0.3658985,0.19623825,0.5355587500000001,0.0,0.0,0.0,34.4093395,32.79063575,36.028043249999996,0.0,4.949030500000006,0.3393205000000001,0.0,3.237407499999996
14,0.0,0.0,0.0,inf,inf,,0.397873,0.1989365,0.5968095,0.0,0.0,0.0,inf,inf,,0.0,,0.39787300000000003,0.0,
15,0.0866545,0.07832924999999999,0.09497975,64.934458,64.8709325,64.9979835,0.8512795,0.80684625,0.8957127500000001,0.001153,0.001019,0.001287,2.908852,2.7783225,3.0393815,0.016650500000000013,0.12705100000000868,0.08886650000000007,0.000268,0.2610590000000004
16,0.0707725,0.05433975,0.08720525,65.421816,64.81231,66.031322,0.749249,0.64252,0.855978,0.000931,0.0006180000000000001,0.0012439999999999999,2.5837885,2.52736225,2.64021475,0.0328655,1.2190120000000064,0.21345800000000004,0.0006259999999999998,0.11285250000000024
17,0.0,0.0,0.0,69.517237,66.7625245,72.2719495,0.601154,0.536024,0.666284,0.0,0.0,0.0,8.6871365,8.23942725,9.13484575,0.0,5.509425000000007,0.13026000000000004,0.0,0.8954184999999999
18,0.0,0.0,0.0,65.76452549999999,65.40148775,66.12756325,0.9079355,0.86886475,0.94700625,5e-07,2.5e-07,7.5e-07,8.8680225,8.52022975,9.21581525,0.0,0.7260754999999932,0.07814150000000009,5.000000000000001e-07,0.6955855
19,0.0,0.0,0.0,inf,inf,,0.471373,0.2356865,0.7070595,0.0,0.0,0.0,inf,inf,,0.0,,0.47137299999999993,0.0,
20,0.0,0.0,0.0,70.1515615,69.18223175,71.12089125,0.391587,0.239437,0.543737,0.0,0.0,0.0,11.498945500000001,10.02771775,12.97017325,0.0,1.9386595,0.3043,0.0,2.9424554999999994
21,0.0,0.0,0.0,69.528844,67.77957,71.278118,0.42932400000000004,0.2656145,0.5930335,0.0,0.0,0.0,13.579446,13.274498,13.884394,0.0,3.4985479999999995,0.327419,0.0,0.6098960000000009
22,0.0,0.0,0.0,68.007142,67.003571,69.01071300000001,0.4598565,0.34723275000000003,0.57248025,0.0,0.0,0.0,24.3163955,24.10679225,24.52599875,0.0,2.007142000000016,0.2252475,0.0,0.4192064999999978
23,0.0,0.0,0.0,inf,inf,,0.4470085,0.22350425,0.67051275,0.0,0.0,0.0,inf,inf,,0.0,,0.44700850000000003,0.0,
24,0.0,0.0,0.0,inf,inf,,0.4964425,0.24822125,0.74466375,0.0,0.0,0.0,inf,inf,,0.0,,0.49644249999999995,0.0,
25,0.0,0.0,0.0,70.0775985,69.54604475000001,70.60915225,0.9373885,0.93033625,0.94444075,0.0,0.0,0.0,31.7646575,28.42389925,35.10541575,0.0,1.0631074999999868,0.014104500000000075,0.0,6.681516499999997
26,0.0,0.0,0.0,70.590324,69.798785,71.381863,0.488154,0.297774,0.678534,0.0,0.0,0.0,18.4969545,17.60360275,19.39030625,0.0,1.5830780000000004,0.38076,0.0,1.786703499999998
27,0.0,0.0,0.0,61.7239945,61.08202375,62.36596525,0.605023,0.4873355,0.7227105,0.0,0.0,0.0,16.426074,16.1093035,16.7428445,0.0,1.2839415000000045,0.23537500000000006,0.0,0.633541000000001
28,0.0,0.0,0.0,64.53498300000001,63.787326500000006,65.2826395,0.6034415,0.43524775000000004,0.77163525,0.0,0.0,0.0,21.642215,21.255574,22.028855999999998,0.0,1.495312999999996,0.33638749999999995,0.0,0.7732819999999982
29,0.0,0.0,0.0,66.536745,65.7683725,67.30511750000001,0.533454,0.343544,0.723364,0.0,0.0,0.0,18.2560345,16.97500025,19.53706875,0.0,1.5367450000000105,0.37982,0.0,2.5620684999999987
30,0.0,0.0,0.0,64.6037525,64.30578225,64.90172275,0.670886,0.5118185,0.8299535,0.0,0.0,0.0,26.6632925,25.98127675,27.345308250000002,0.0,0.5959405000000118,0.31813500000000006,0.0,1.364031500000003
