DICE,HDRFDST(0.95),VOLSMTY,MUTINF,MAHLNBS,id
2.0,2.0,2.0,2.0,2.0,2.0
0.6450067409282638,24.704570238794872,0.8720343451135102,0.013506905759930656,0.4484260929192533,11.5
0.013807051137732727,3.2857193870349084,0.008315153368415571,0.00012492647346355794,0.09316547656706578,4.949747468305833
0.6352436814405835,22.381215779146384,0.8661546437800973,0.013418569403394854,0.3825481526662047,8.0
0.6401252111844237,23.54289300897063,0.8690944944468038,0.013462737581662755,0.415487122792729,9.75
0.6450067409282638,24.704570238794872,0.8720343451135102,0.013506905759930656,0.4484260929192533,11.5
0.6498882706721039,25.866247468619118,0.8749741957802165,0.013551073938198559,0.4813650630457776,13.25
0.654769800415944,27.027924698443364,0.877914046446923,0.01359524211646646,0.5143040331723019,15.0
