label,DICE_median,DICE_q1,DICE_q3,HDRFDST(0.95)_median,HDRFDST(0.95)_q1,HDRFDST(0.95)_q3,VOLSMTY_median,VOLSMTY_q1,VOLSMTY_q3,MUTINF_median,MUTINF_q1,MUTINF_q3,MAHLNBS_median,MAHLNBS_q1,MAHLNBS_q3,DICE_iqr,HDRFDST(0.95)_iqr,VOLSMTY_iqr,MUTINF_iqr,MAHLNBS_iqr
1,0.8145955,0.8136952500000001,0.81549575,20.9711815,17.15642275,24.78594025,0.920544,0.913861,0.927227,0.028666499999999998,0.02832575,0.02900725,0.088615,0.070995,0.106235,0.0018004999999998716,7.629517499999999,0.013365999999999989,0.0006814999999999981,0.035239999999999994
2,0.593417,0.5748865,0.6119475,27.1034505,25.941236749999998,28.26566425,0.804502,0.7334705,0.8755335,0.0007665,0.00074025,0.0007927499999999999,0.44986899999999996,0.43542,0.464318,0.03706100000000001,2.3244275000000023,0.14206299999999994,5.249999999999992e-05,0.028898000000000035
3,0.8834445,0.86192225,0.90496675,9.795741000000001,6.3120840000000005,13.279398,0.9591575,0.95297875,0.96533625,0.005285,0.0046110000000000005,0.005959,0.189641,0.12334999999999999,0.255932,0.04304450000000004,6.967314,0.012357500000000021,0.0013479999999999994,0.132582
4,0.8508685,0.85003775,0.85169925,23.808959,22.7326835,24.8852345,0.9224749999999999,0.914951,0.929999,0.003895,0.0038775000000000003,0.0039125,0.161035,0.12542999999999999,0.19664,0.0016614999999999824,2.152550999999999,0.015048000000000061,3.4999999999999875e-05,0.07121000000000002
5,0.5972345,0.55499125,0.63947775,7.8972195,6.82089125,8.97354775,0.8413065,0.80025675,0.88235625,0.0006865,0.00060725,0.00076575,0.45432399999999995,0.411661,0.49698699999999996,0.08448649999999991,2.1526565,0.08209949999999999,0.0001585,0.08532599999999996
6,0.6909885,0.67861175,0.70336525,7.7362535,7.54236125,7.93014575,0.933539,0.916657,0.950421,0.001658,0.0015455,0.0017705,0.3154075,0.23586025,0.39495475,0.024753500000000095,0.3877845000000004,0.033763999999999905,0.00022499999999999994,0.15909450000000003
7,0.7740745,0.75851075,0.78963825,5.377937,5.2384785,5.5173955,0.8942105,0.87071175,0.91770925,0.0012055,0.00118575,0.00122525,0.3270115,0.31329275,0.34073025,0.031127499999999975,0.27891699999999986,0.046997500000000025,3.950000000000004e-05,0.027437500000000004
8,0.48954300000000006,0.393639,0.585447,11.226811999999999,10.113406,12.340218,0.696705,0.5619445000000001,0.8314655,0.000124,8.25e-05,0.00016549999999999998,0.574944,0.4564,0.693488,0.19180800000000003,2.2268120000000007,0.2695209999999999,8.299999999999998e-05,0.23708800000000002
9,0.635136,0.6260475000000001,0.6442245,12.7620875,11.38104375,14.14313125,0.8814525,0.83826075,0.9246442500000001,0.000187,0.0001855,0.0001885,0.6756475,0.5392177499999999,0.81207725,0.018176999999999888,2.7620875,0.08638350000000006,2.9999999999999916e-06,0.27285950000000003
10,0.429969,0.392718,0.46721999999999997,89.3702555,86.56591075,92.17460025,0.7161820000000001,0.6756145,0.7567495000000001,0.0003735,0.00031425,0.00043275000000000003,0.9854385000000001,0.88671175,1.08416525,0.07450199999999996,5.608689499999997,0.08113500000000007,0.00011850000000000001,0.19745350000000006
11,0.2683835,0.24892275,0.28784425,49.940563,48.829241999999994,51.051884,0.4538,0.449822,0.457778,8.099999999999999e-05,7.2e-05,8.999999999999999e-05,1.132782,0.969751,1.295813,0.038921500000000026,2.2226420000000076,0.007956000000000019,1.799999999999999e-05,0.3260620000000001
12,0.3699285,0.31883324999999996,0.42102375000000003,7.887482,7.443741,8.331223000000001,0.8334975,0.80229075,0.86470425,9.15e-05,8.324999999999999e-05,9.975e-05,1.4247049999999999,1.3342365,1.5151735,0.10219050000000007,0.8874820000000012,0.0624134999999999,1.6500000000000008e-05,0.1809369999999999
13,0.7311455,0.72623525,0.73605575,7.411287,7.2763575000000005,7.5462165,0.974824,0.9636025,0.9860455,0.0008175000000000001,0.00075475,0.0008802500000000001,0.3911295,0.34114875,0.44111025,0.00982050000000001,0.2698589999999994,0.02244299999999999,0.00012550000000000007,0.09996149999999998
14,0.8254135,0.8251047499999999,0.82572225,13.674794,13.674794,13.674794,0.996649,0.995824,0.997474,0.027478,0.027032,0.027923999999999997,0.027355499999999998,0.02430525,0.03040575,0.0006175000000000486,0.0,0.0016499999999999293,0.000891999999999997,0.006100499999999998
15,0.5316065,0.41399675,0.64921625,27.6702995,26.82553075,28.51506825,0.6573899999999999,0.4915045,0.8232754999999999,0.000719,0.000497,0.000941,0.484033,0.4331655,0.5349005,0.23521950000000003,1.6895375000000001,0.3317709999999999,0.00044399999999999995,0.10173500000000002
16,0.904191,0.896914,0.9114680000000001,9.665057000000001,6.7033570000000005,12.626757,0.9847509999999999,0.981191,0.9883109999999999,0.005488,0.0048705,0.0061055,0.0950365,0.08181025,0.10826275,0.014554000000000067,5.923399999999999,0.007119999999999904,0.001235,0.026452500000000004
17,0.8435125,0.84099675,0.84602825,15.1514595,13.699454249999999,16.60346475,0.9375435000000001,0.92140725,0.95367975,0.0036290000000000003,0.0034885,0.0037695000000000003,0.248089,0.2468815,0.2492965,0.005031500000000078,2.904010500000002,0.03227250000000004,0.00028100000000000043,0.0024150000000000005
18,0.645926,0.6243125,0.6675395,22.135326,18.893901,25.376751,0.9230115000000001,0.91752325,0.9284997500000001,0.0009165,0.00089675,0.00093625,0.5600404999999999,0.49814475,0.62193625,0.043226999999999904,6.482849999999999,0.010976500000000056,3.950000000000004e-05,0.12379149999999994
19,0.739214,0.738997,0.739431,8.7978575,8.64156925,8.95414575,0.8812635,0.8788757500000001,0.88365125,0.001425,0.0013765,0.0014735,0.304379,0.26599700000000004,0.342761,0.00043399999999993444,0.3125765000000005,0.004775499999999933,9.700000000000008e-05,0.07676399999999994
20,0.7293255000000001,0.72931025,0.72934075,8.140055,7.7100824999999995,8.5700275,0.9245410000000001,0.8932555,0.9558265,0.0006635,0.00064025,0.0006867500000000001,0.26331550000000004,0.17572975000000002,0.35090125,3.0499999999933358e-05,0.8599450000000006,0.06257100000000004,4.65000000000001e-05,0.17517149999999998
21,0.5056984999999999,0.49512625,0.51627075,27.220045,23.1100225,31.3300675,0.9041085,0.90120375,0.90701325,0.000463,0.000447,0.000479,1.021806,0.984672,1.05894,0.02114450000000001,8.220044999999999,0.005809500000000023,3.1999999999999965e-05,0.074268
22,0.401687,0.350569,0.452805,26.6930875,25.325692250000003,28.06048275,0.760177,0.687781,0.832573,0.0001575,0.00012125,0.00019375000000000002,0.9044695,0.76283525,1.0461037499999999,0.102236,2.7347904999999955,0.14479200000000003,7.250000000000001e-05,0.2832684999999999
23,0.0,0.0,0.0,inf,,,0.0,0.0,0.0,0.0,0.0,0.0,inf,,,0.0,,0.0,0.0,
24,0.7042345,0.7013612499999999,0.70710775,16.298973,12.1806155,20.4173305,0.9743885000000001,0.96770325,0.9810737500000001,0.0006460000000000001,0.000625,0.0006670000000000001,0.2902435,0.26651425,0.31397275,0.005746500000000099,8.236714999999998,0.013370500000000063,4.2000000000000045e-05,0.047458500000000015
25,0.7835799999999999,0.775909,0.791251,11.978694,11.926518,12.03087,0.8444689999999999,0.8442324999999999,0.8447055,0.0012790000000000002,0.0011765,0.0013815000000000001,0.3151855,0.28963125,0.34073975,0.015342000000000078,0.10435200000000044,0.0004730000000000567,0.0002050000000000001,0.0511085
26,0.781317,0.7655745,0.7970595,15.2577115,13.37341825,17.14200475,0.891266,0.87766,0.904872,0.00117,0.0011220000000000002,0.001218,0.4283845,0.36332475,0.49344425000000003,0.031484999999999985,3.7685865000000014,0.027212000000000014,9.599999999999973e-05,0.13011950000000005
27,0.7860915,0.7794382500000001,0.79274475,25.0957565,24.44325575,25.74825725,0.9624215,0.95315225,0.97169075,0.0012929999999999999,0.0012305,0.0013555,0.245262,0.23427350000000002,0.2562505,0.013306499999999888,1.305001500000003,0.018538500000000013,0.0001249999999999999,0.02197699999999997
28,0.7053525,0.67493525,0.73576975,26.445496,20.5371175,32.3538745,0.9300284999999999,0.9013377499999999,0.95871925,0.0005794999999999999,0.00052225,0.00063675,0.4064525,0.30171125,0.51119375,0.060834500000000014,11.816757000000003,0.057381500000000085,0.00011449999999999991,0.20948250000000002
29,0.0,0.0,0.0,42.363453,41.785124499999995,42.941781500000005,0.0285385,0.02845375,0.02862325,0.0,0.0,0.0,1.8649875,1.6311152500000001,2.09885975,0.0,1.1566570000000098,0.0001694999999999995,0.0,0.4677444999999998
30,0.009219,0.0062145,0.0122235,10.091724,9.893542,10.289906,0.010488,0.006849,0.014127,3e-06,2.0000000000000003e-06,4.000000000000001e-06,0.7952005,0.69107775,0.89932325,0.006009,0.39636400000000016,0.007278000000000001,2.0000000000000003e-06,0.20824549999999997
