label,DICE,DICE,HDRFDST(0.95),HDRFDST(0.95),VOLSMTY,VOLSMTY,MUTINF,MUTINF,MAHLNBS,MAHLNBS
16,0.904191,0.02058246418677808,9.665057000000001,8.376952615360791,0.9847509999999999,0.010069200564096341,0.005488,0.0017465537495307724,0.0950365,0.03740948425867428
17,0.8435125,0.00711561553908018,15.1514595,4.106891034373873,0.9375435000000001,0.045640207191685725,0.0036290000000000003,0.00039739401102683984,0.248089,0.0034153257531310253
18,0.645926,0.0611322096607018,22.135326,9.168134392830417,0.9230115000000001,0.01552311516738824,0.0009165,5.5861435713737306e-05,0.5600404999999999,0.17506761820650904
19,0.739214,0.0006137686860698697,8.7978575,0.4420499255791138,0.8812635,0.006753576867112659,0.001425,0.0001371787155501901,0.304379,0.10856068990200826
20,0.7293255000000001,4.313351365240291e-05,8.140055,1.2161458818949318,0.9245410000000001,0.08848875681124696,0.0006635,6.57609306503489e-05,0.26331550000000004,0.24772991104123865
21,0.5056984999999999,0.029902838669597864,27.220045,11.624899122317146,0.9041085,0.008215873690606527,0.000463,4.525483399593905e-05,1.021806,0.10503081285032502
22,0.401687,0.14458353776277574,26.6930875,3.8675778153490965,0.760177,0.20476681012312523,0.0001575,0.0001025304832720494,0.9044695,0.40060215449308306
23,0.0,0.0,inf,,0.0,0.0,0.0,0.0,inf,
24,0.7042345,0.008126778236176973,16.298973,11.648474062401908,0.9743885000000001,0.018908742435709516,0.0006460000000000001,5.939696961966994e-05,0.2902435,0.06711645434988354
25,0.7835799999999999,0.021696864473928094,11.978694,0.1475760136607572,0.8444689999999999,0.0006689230150025149,0.0012790000000000002,0.0002899137802864844,0.3151855,0.07227833385254533
26,0.781317,0.04452651401131688,15.2577115,5.329586139276155,0.891266,0.03848357945929668,0.00117,0.00013576450198781706,0.4283845,0.18401676162920594
27,0.7860915,0.018818232767717588,25.0957565,1.845550820217232,0.9624215,0.026217398126053643,0.0012929999999999999,0.00017677669529663696,0.245262,0.031080171460273504
28,0.7053525,0.08603297496018596,26.445496,16.711418012667206,0.9300284999999999,0.08114969552931184,0.0005794999999999999,0.00016192745289171938,0.4064525,0.29625299257982185
29,0.0,0.0,42.363453,1.6357600164137809,0.0285385,0.0002397091988222426,0.0,0.0,1.8649875,0.6614906156254222
30,0.009219,0.008498009296299928,10.091724,0.5605433444364478,0.010488,0.010292646306951385,3e-06,2.8284271247461907e-06,0.7952005,0.29450361040316647
31,0.227483,0.15905235671941487,43.6064715,10.580703931937254,0.5293805,0.12513739417336456,6.7e-05,5.79827560572969e-05,0.824317,0.13187400047772865
32,0.11321,0.1262525015672957,47.2164695,37.31233132247318,0.3295585,0.07678118983514128,6.2e-05,7.495331880577404e-05,2.2039745,1.300483214793832
33,0.0,0.0,inf,,0.0,0.0,0.0,0.0,inf,
34,0.0,0.0,17.7709605,5.948607214516729,0.008494999999999999,0.002490430083339019,0.0,0.0,5.337834,1.0849323191508309
35,0.295732,0.23460813050275986,32.5826925,19.358106673833177,0.6230475,0.3100458174536467,0.0003175,0.000348603643124968,1.0100879999999999,0.7682630324778097
36,0.4749415,0.060551674993347675,55.787195,10.704099015001777,0.8784415,0.06831570745077596,0.0010674999999999999,0.00017889801564019658,1.0462885,0.5238395527453993
37,0.44399299999999997,0.09147557585497895,27.521906,10.251310258736781,0.8502289999999999,0.20676650810032077,0.0006245000000000001,0.00014919953083036144,0.760564,0.402004347240176
38,0.144697,0.03957110968876157,32.521052,11.034596481887682,0.793177,0.24073591786852247,4.6e-05,1.2727922061357858e-05,0.9003605,0.2396250531152784
39,0.43589049999999996,0.030976226763439096,60.5423995,15.107472851659361,0.8311705,0.06403064035678539,0.000863,2.828427124746221e-06,0.825442,0.3160526895598264
40,0.37266350000000004,0.056990685243292136,11.888622999999999,2.8846633270539557,0.746225,0.08073886648944238,0.000293,0.00012586500705120547,0.8555905,0.12553054554370421
41,0.27936099999999997,0.02291450235113127,60.877996499999995,2.5959848623142046,0.8646480000000001,0.0899920658280496,0.00032050000000000004,5.8689862838483435e-05,1.5204404999999999,0.03182192647373821
42,0.27891299999999997,0.0019615142110115014,65.31805750000001,1.0500825614400635,0.822219,0.07579901851607315,0.000198,1.838477631085025e-05,1.5941415,0.39846669201389967
43,0.413727,0.037923550888596926,23.0440235,5.0937165302757546,0.7166265,0.19270003290217674,0.0004695,0.00012515790027001894,0.5040665,0.09615450142609026
44,0.035433,0.050109829155565874,25.5092725,6.2091902055196,0.46172,0.2687939149460047,6.5e-06,9.192388155425117e-06,3.6640974999999996,1.4756943756769216
45,0.2039975,0.04545353100145245,135.3603915,6.490673858760794,0.832291,0.18994726620301755,0.0001295,7.77817459305202e-06,1.1365025,0.6820249965510796
46,0.102619,0.09995095773428087,20.2114185,11.090406298806391,0.48234550000000004,0.27807893408976525,4.5e-05,4.949747468305833e-05,2.1360384999999997,0.5440811914636455
47,0.1799345,0.024472258590085224,51.1926855,47.3773981403268,0.5870305,0.3002057194866547,3.7000000000000005e-05,4.242640687119286e-06,1.7192865,0.45365496207194733
48,0.070501,0.09970347036086556,12.6907845,1.699403162254472,0.27262,0.3359945150028494,2.55e-05,3.606244584051392e-05,1.9501184999999999,0.2918901437399008
49,0.10885700000000001,0.06362405395760319,71.5100955,6.293845029363246,0.892979,0.04513886848382445,5.45e-05,3.606244584051393e-05,1.6115504999999999,0.03293208412020114
50,0.448253,0.09895817981349495,41.4265735,14.201339553199356,0.8785155,0.07964780072607149,0.0010165,0.00023122391744800105,0.5276745,0.2042513292796402
51,0.056979499999999995,0.022792172877985985,36.509257,9.441839871478544,0.407049,0.08766285609082107,1.65e-05,7.778174593052024e-06,2.061514,1.6690859590110991
52,0.31897200000000003,0.2064157831368522,40.8182705,23.63763005065915,0.5762165,0.32354165747937313,0.000594,0.000520430590953299,1.0913525,0.699626298548375
53,0.4314205,0.040382161166782574,59.402437000000006,11.606074525588399,0.8940335,0.02586808737614749,0.000822,0.0002743574311003804,0.866118,0.2766640134206109
54,0.003162,0.0001202081528017131,48.704377,26.05316409084167,0.08023450000000001,0.06560324583814434,5e-07,7.071067811865475e-07,3.8223255,1.1384652522341203
55,0.5904585,0.04249075358828075,154.60926899999998,4.893654101567853,0.948771,0.026790861725595895,0.0013135,0.00022273863607376258,0.635749,0.31492131870992796
56,0.49527350000000003,0.08713606153883709,29.414473,6.130051521675979,0.9142985,0.09694504680745679,0.001363,0.00029415642097360364,0.8198565,0.43275005719294835
57,0.520564,0.11134386219275856,45.0979885,4.398054979449499,0.946598,0.03975495745187007,0.001471,0.00039880822458921274,0.70261,0.4275917132241924
58,0.2953855,0.10740032767408114,30.316951000000003,0.874643005066637,0.754729,0.24522604592905708,0.000435,0.00022910259710444137,0.678609,0.03193152802482214
59,0.579959,0.028448320020697214,32.0285435,7.506313955996012,0.878761,0.15498083587334277,0.0014115,0.00027223611075682073,0.674971,0.1646667845620361
60,0.0,0.0,inf,,0.0,0.0,0.0,0.0,inf,
61,0.0,0.0,inf,,0.0,0.0,0.0,0.0,inf,
62,0.0,0.0,inf,,0.0,0.0,0.0,0.0,inf,
63,0.0466965,0.016300932626693476,39.9642595,12.677377361531859,0.2390995,0.08944830071331705,2.5500000000000003e-05,1.0606601717798212e-05,1.772913,0.1424919159040259
64,0.0102215,0.01445538392779659,inf,,0.0340715,0.048184377390394904,2e-06,2.82842712474619e-06,inf,
65,0.0160605,0.011938083786772483,45.422602,21.669666318696464,0.111115,0.009871210665364203,3e-06,2.8284271247461907e-06,3.072541,0.2603920721719461
66,0.0324825,0.04593719203978406,47.6767375,2.803110580659367,0.478881,0.27692847135677473,5e-06,7.0710678118654756e-06,1.5928515,0.22756746828248528
67,0.231716,0.23353049976823156,24.029429,10.108071638071824,0.7429455,0.057347067061010136,0.000173,0.00018526197667087548,1.7062835,1.6265315658125115
68,0.022433500000000002,0.0018123146801811195,15.8713815,0.4455232340883009,0.268472,0.04242640687119286,7.500000000000001e-06,3.5355339059327378e-06,1.9263914999999998,0.4391649299118724
69,0.036723,0.05193416465102717,10.374907,4.089328623249543,0.2840505,0.2614548536640695,4.5e-06,6.363961030678928e-06,2.0379905,1.3496172365913603
70,0.2377785,0.061234740143973815,27.660117999999997,1.354898617140043,0.971042,0.005407952662514668,0.00020850000000000003,9.121677477306464e-05,0.540018,0.29482392977504385
71,0.3870055,0.1619154320764392,13.813793,1.5356534951876357,0.848986,0.040251346412263016,0.000866,0.0006858935777509511,1.206925,0.4031668307884468
72,0.3742225,0.028085574241948463,24.990862,9.690905507229447,0.83445,0.015380986704369777,0.0003575,5.727564927611036e-05,0.7761754999999999,0.46181921696752715
73,0.09357449999999999,0.1262249244028294,34.192457,1.3235327745401697,0.41452849999999997,0.12851170773318668,5.25e-05,7.42462120245875e-05,1.872631,0.7791326779182091
74,0.3096715,0.13053403312738027,17.4914925,9.904309626684766,0.699173,0.16610786818209425,0.0005465,0.00023970919882223955,1.271056,0.7165820120544472
75,0.456243,0.15145095882165951,8.999492,6.246462511062722,0.918548,0.10932719365281447,0.0005315,0.0004518412331782038,0.465384,0.002571040256394287
76,0.2884605,0.08551678700991988,34.8867515,6.7697236504611045,0.944401,0.04244903428819084,0.0003165,0.00018172644276494274,1.0485440000000001,0.2545442990915334
77,0.300373,0.2740151914182861,56.642387,2.8774932642927236,0.8080305,0.25986669183352457,0.00031800000000000003,0.0003790092347159895,1.144455,0.8487770390108348
78,0.44151700000000005,0.11520183679091231,14.8277885,8.559986498564147,0.8083640000000001,0.10775741659858037,0.0008345,0.00040658639918226484,0.7221305,0.22024891309720468
79,0.15931,0.029897888922129603,27.9401255,1.3033583109661355,0.7559804999999999,0.17167774829750065,3.6e-05,1.131370849898476e-05,1.291951,0.2761761097415921
80,0.239924,0.06190012762507038,34.730718499999995,1.5982359808565527,0.7332125,0.20198858757984323,0.0001475,0.00010677312395916866,0.5760045,0.1547538545965819
81,0.293154,0.03246327232427434,10.7115055,0.7261512881242446,0.5757175000000001,0.05119948070537439,0.000117,5.5154328932550706e-05,0.8037335,0.06753788999147069
82,0.094469,0.07230166837632448,8.62742,1.0654854684546389,0.1966,0.15544045528111397,2.45e-05,2.6162950903902258e-05,1.5124374999999999,0.0717267905632199
83,0.23033599999999999,0.03927553905422561,12.7306905,3.443695584299011,0.610378,0.04334281725961063,9.65e-05,5.444722215136416e-05,1.3696715,0.12514022260048924
84,0.0133525,0.005541595844158975,17.777984500000002,5.906482035134323,0.027658,0.009804742627932666,4.9999999999999996e-06,4.242640687119286e-06,2.1267275000000003,0.6058568682952271
85,0.2209985,0.24230357360241306,41.9675505,6.8153772926816405,0.580759,0.403357749619367,0.000417,0.000506288455329568,1.493366,0.9122511863308261
86,0.1840475,0.11233451879320087,43.536418499999996,1.4698763010813212,0.8220365000000001,0.12689526163139428,7.9e-05,9.475230867899738e-05,1.2756555,0.26280684182969805
87,0.288898,0.27080916927238635,20.356202,6.652073102886948,0.87829,0.058788857787849556,0.000686,0.0008654987001723341,0.9670075,0.6455312155740418
88,0.2620725,0.06547455240396836,63.3975685,3.3906738894185158,0.9772775,0.014367702686929442,0.0004175,0.00018879751057680812,1.499166,0.2655115252677368
89,0.038168,0.05397770324865629,58.311074500000004,3.104373424783891,0.319708,0.21718643362788567,3.5e-06,4.949747468305832e-06,6.81863,6.629012936538893
90,0.519877,0.17686296232394164,30.9911345,1.4488427027681465,0.827521,0.07896402846866413,0.0011625,0.0007488260812765538,0.753972,0.7269906238735132
91,0.5178785,0.14362257964714317,37.295026,4.142719427869811,0.9732959999999999,0.030859554144543395,0.0014885,0.0008096372644585968,0.584665,0.3751116621380892
92,0.341066,0.20389989720939047,26.2777945,15.714802623379793,0.7627155,0.06429085565226211,0.0006845,0.0005607356774809321,1.2536165000000001,0.7377195550644569
93,0.1910015,0.13574965274541223,29.132251500000002,1.2742962222593697,0.553114,0.16394694985878816,0.0002055,0.00019728279195104675,1.099537,0.8387078384467382
94,0.393232,0.21409496278053808,26.066964000000002,20.61617762389144,0.6628134999999999,0.20041881052560911,0.0007595,0.0005932625894155134,1.0179930000000001,0.648351864524195
95,0.2259885,0.3195960016403522,7.4980515,2.3576347227254053,0.427297,0.3065604881291782,3.6e-05,5.0911688245431425e-05,1.7479654999999998,1.4252720053240715
96,0.130777,0.13325144448748014,34.251533,0.8154595816948853,0.4300345,0.23152868047069247,3e-05,3.535533905932738e-05,1.9562225,0.23553656170645768
97,0.0,0.0,inf,,0.0,0.0,0.0,0.0,inf,
98,0.42324249999999997,0.1962511231572956,13.0163345,2.0371711010645384,0.7759225000000001,0.0025547768004270193,0.000597,0.0005374011537017762,0.699146,0.2317683896695147
