label,DICE,DICE,HDRFDST(0.95),HDRFDST(0.95),VOLSMTY,VOLSMTY,MUTINF,MUTINF,MAHLNBS,MAHLNBS
,mean,std,mean,std,mean,std,mean,std,mean,std
1,0.7886685,0.004243347793900417,21.721511,3.369266231618096,0.955619,0.012829745437848674,0.0218315,0.0009157032816365774,0.109108,0.03945231574952222
2,0.790535,0.017287346586448732,8.691405,1.7084972625673118,0.967519,0.026393467714569054,0.0275245,0.0033707780259162727,0.109009,0.07567315350902194
3,0.440658,0.030749245486678223,18.858302000000002,1.931032251888095,0.6492800000000001,0.17229080987678946,0.0004855,1.2020815280171293e-05,0.4908135,0.08085695332190054
4,0.7754095,0.12140952722294907,41.720876000000004,15.89770498472185,0.946095,0.007814944145673767,0.0043985,0.0015874547237637994,0.47133899999999995,0.5697032056799399
5,0.7304995,0.026190528068368565,109.830877,2.314511815674741,0.9236314999999999,0.033954560525796734,0.003439,0.00018101933598375583,0.569095,0.15896467547854773
6,0.47863100000000003,0.01375746953476543,22.615261,10.95901242383309,0.9111819999999999,0.08484291424744915,0.0005560000000000001,7.21248916810278e-05,0.8504484999999999,0.2076581697513969
7,0.529829,0.056463890691308215,25.894872,8.301275219211082,0.896981,0.010896515498084684,0.001157,0.0003394112549695428,0.7721669999999999,0.3768440737519962
8,0.591828,0.06031338000808779,103.61142000000001,1.532123618135952,0.790667,0.12021380965596253,0.000768,0.00030264170234784235,0.541476,0.2893480948615352
9,0.0,0.0,inf,,0.0,0.0,0.0,0.0,inf,
10,0.0,0.0,inf,,0.0,0.0,0.0,0.0,inf,
11,0.306719,0.0273904882760421,36.723641,15.54825988452727,0.818838,0.1751503496999078,0.000215,1.555634918610404e-05,0.8937545,0.8044393225100946
12,0.040807,0.014637110370561533,112.6833035,2.6355715283521515,0.329696,0.2365399462289615,9.5e-06,4.9497474683058315e-06,3.119299,0.283312231377327
13,0.0,0.0,27.214686999999998,1.3121186568782561,0.21993200000000002,0.08952678956602882,0.0,0.0,4.4785115,0.18017575759380125
14,0.4841495,0.012616906296711547,23.702734,2.0882602731120468,0.7927015,0.01362241213955886,0.00042699999999999997,8.62670273047588e-05,0.7509065,0.5515524817136626
15,0.7973315000000001,0.012710244391828206,12.587194499999999,8.314148098162581,0.9563105000000001,0.05307331367551876,0.0225735,0.0006611448404094208,0.07965649999999999,0.014172541215321962
16,0.7756765000000001,0.03884915366517008,21.9373365,2.739807553180425,0.947164,6.92964645562332e-05,0.027077,0.005494219689819474,0.0982975,0.101194758562388
17,0.3414735,0.3081338007173182,19.791789,3.2511822275870674,0.473366,0.47169254895323504,0.0003915,0.00040941482630701097,0.661445,0.23905017530217376
18,0.7945345,0.13898537337612188,22.9557165,5.298129787008291,0.848368,0.12408451217617766,0.005352,0.0019332299397640212,0.41589950000000003,0.4491704908656623
19,0.6991765000000001,0.026333363638168236,27.9145265,0.7472683250375983,0.882098,0.049309384279262715,0.0029620000000000002,9.192388155425157e-05,0.431554,0.13536003690897838
20,0.46446350000000003,0.006914797213223255,14.4040135,0.22090935083083243,0.7237530000000001,0.06159890013628488,0.0005380000000000001,5.232590180780445e-05,0.789747,0.30034926216323565
21,0.6517155,0.1231900220979768,15.755253,3.6802178528584415,0.8127685,0.02282469978992053,0.0011675,0.0006243752877877214,0.4689375,0.09125000879178038
22,0.3086835,0.28269634137091343,16.4721605,0.5795199691231546,0.668068,0.20908440412905024,0.000263,0.00030264170234784235,1.3799890000000001,0.373639465819659
23,0.447552,0.05262995772371473,48.824752000000004,0.5358540040645383,0.889319,0.06903766347436738,0.0003805,2.333452377915608e-05,0.6243405,0.4179050574287179
24,0.2800195,0.13370611414778308,26.157339999999998,1.6084529667379177,0.7373485,0.19898055533267567,0.0001105,7.28319984622144e-05,0.909725,0.017192594277769677
25,0.0,0.0,inf,,0.0,0.0,0.0,0.0,inf,
26,0.1721275,0.026763284561129624,20.729726,7.180315809558796,0.508835,0.2705192554920999,8.999999999999999e-05,1.8384776310850228e-05,1.3370275,0.13073485145323716
27,0.6116675,0.008925808898917708,21.902479999999997,7.909659684800098,0.8244225000000001,0.16359127514785138,0.0009519999999999999,0.00043982041789803264,0.8767225000000001,0.11111688091599763
28,0.415249,0.022937129768129266,25.608555000000003,2.0985218067206244,0.8581405,0.13982965887285856,0.0004655,9.687362902255699e-05,0.9833145,0.16537884109069093
29,0.379563,0.127330132301824,35.496463500000004,25.139652133119995,0.827512,0.011309465858297646,0.000487,0.00024607315985291853,0.298448,0.10118698038779494
30,0.13747900000000002,0.025491199461775027,24.185704,0.3216020635785777,0.264579,0.002517300141024115,6.2e-05,1.6970562748477133e-05,1.544943,0.5265244371935647
